Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
11,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-24 3:13:57 UTC,Every 6 hours,-23.875887°,28.305880°,(-),20 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-30,1547,15496]",N,5,N,2,
12,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-24 9:14:52 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-31,1526,15567]",N,5,N,3,
13,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-25 9:52:02 UTC,Every 6 hours,-23.875767°,28.305752°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[222,2646,15314]",N,5,Y,0,Reset
14,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-25 15:54:03 UTC,Every 6 hours,-23.875792°,28.305748°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),N,"[312,2598,15316]",N,5,Y,0,
15,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-25 21:55:33 UTC,Every 6 hours,-23.875755°,28.305722°,(-),<10 meters,0 km/h,3.69 Volt,21°C,(-),N,"[237,2574,15260]",N,5,Y,0,
16,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-26 3:56:56 UTC,Every 6 hours,-23.875740°,28.305698°,(-),10 meters,0 km/h,3.69 Volt,20°C,(-),N,"[369,2662,15335]",N,5,Y,0,
17,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-26 9:58:27 UTC,Every 6 hours,-23.875775°,28.305677°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[435,2658,15296]",N,5,Y,0,
18,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-26 16:00:10 UTC,Every 6 hours,-23.875773°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,26°C,(-),N,"[525,2665,15342]",N,5,Y,1,
19,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-26 22:01:32 UTC,Every 6 hours,-23.875773°,28.305707°,(-),10 meters,0 km/h,3.69 Volt,21°C,(-),N,"[570,2662,15310]",N,5,Y,0,
20,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-27 4:03:12 UTC,Every 6 hours,-23.875772°,28.305700°,(-),10 meters,0 km/h,3.69 Volt,20°C,(-),N,"[587,2671,15298]",N,5,Y,0,
21,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-27 10:04:20 UTC,Every 6 hours,-23.875777°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[632,2567,15314]",N,5,Y,0,
22,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-27 16:06:27 UTC,Every 6 hours,-23.875747°,28.305750°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[712,2623,15290]",N,4,N,2,
23,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-27 22:08:03 UTC,Every 6 hours,-23.875753°,28.305703°,(-),<10 meters,0 km/h,3.69 Volt,20°C,(-),N,"[625,2683,15332]",N,4,N,2,
24,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-28 4:09:21 UTC,Every 6 hours,-23.875773°,28.305695°,(-),<10 meters,0 km/h,3.69 Volt,19°C,(-),N,"[647,2722,15383]",N,4,Y,0,
25,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-28 10:10:33 UTC,Every 6 hours,-23.875742°,28.305665°,(-),<10 meters,0 km/h,3.69 Volt,41°C,(-),N,"[718,2530,15266]",N,1,Y,1,
26,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-28 16:11:56 UTC,Every 6 hours,-23.875783°,28.305665°,(-),10 meters,0 km/h,3.69 Volt,36°C,(-),N,"[829,2592,15406]",N,4,Y,0,
27,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-28 22:14:26 UTC,Every 6 hours,-23.875765°,28.305718°,(-),<10 meters,0 km/h,3.69 Volt,23°C,(-),N,"[829,2662,15308]",N,4,Y,1,
28,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-29 4:15:27 UTC,Every 6 hours,-23.875785°,28.305730°,(-),10 meters,0 km/h,3.69 Volt,21°C,(-),N,"[882,2633,15269]",N,5,Y,1,
29,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-29 10:16:32 UTC,Every 6 hours,-23.875782°,28.305723°,(-),<10 meters,0 km/h,3.69 Volt,59°C,(-),Y,"[997,2365,15302]",N,1,Y,0,
30,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-29 16:18:27 UTC,Every 6 hours,-23.875778°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,44°C,(-),N,"[904,2476,15296]",N,5,N,2,
31,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-29 22:21:11 UTC,Every 6 hours,-23.875767°,28.305732°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[920,2639,15262]",N,5,Y,0,
32,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-30 4:21:56 UTC,Every 6 hours,-23.875760°,28.305693°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[909,2722,15385]",N,2,Y,0,
33,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-30 10:23:32 UTC,Every 6 hours,-23.875757°,28.305742°,(-),10 meters,0 km/h,3.69 Volt,50°C,(-),Y,"[939,2456,15321]",N,3,N,2,
34,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-30 16:24:50 UTC,Every 6 hours,-23.875770°,28.305725°,(-),10 meters,0 km/h,3.69 Volt,41°C,(-),N,"[958,2547,15334]",N,3,Y,1,
35,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-11-30 22:27:03 UTC,Every 6 hours,-23.875757°,28.305715°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),N,"[938,2674,15293]",N,4,Y,0,
36,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-01 4:28:02 UTC,Every 6 hours,-23.875753°,28.305735°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),N,"[958,2616,15367]",N,5,Y,0,
37,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-01 10:29:50 UTC,Every 6 hours,-23.875777°,28.305717°,(-),10 meters,0 km/h,3.69 Volt,55°C,(-),N,"[1063,2439,15208]",N,5,Y,0,
38,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-01 16:31:34 UTC,Every 6 hours,-23.875735°,28.305778°,(-),10 meters,0 km/h,3.69 Volt,43°C,(-),N,"[1029,2513,15289]",N,5,N,4,
39,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-01 22:33:56 UTC,Every 6 hours,-23.875742°,28.305697°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[989,2700,15333]",N,4,Y,0,
40,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-02 4:34:56 UTC,Every 6 hours,-23.875717°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),N,"[1048,2676,15249]",N,5,Y,1,
41,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-02 10:36:20 UTC,Every 6 hours,-23.875790°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,59°C,(-),N,"[1040,2464,15264]",N,5,Y,1,
42,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-02 16:37:50 UTC,Every 6 hours,-23.875740°,28.305698°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[706,2304,14711]",N,5,N,2,
43,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-02 22:39:32 UTC,Every 6 hours,-23.875752°,28.305720°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[764,2446,14935]",N,5,Y,0,
44,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-03 4:41:57 UTC,Every 6 hours,-23.875737°,28.305733°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),N,"[826,2494,15053]",N,5,Y,0,
45,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-03 10:43:03 UTC,Every 6 hours,-23.875770°,28.305742°,(-),10 meters,0 km/h,3.69 Volt,56°C,(-),N,"[907,2245,14989]",N,5,Y,0,
46,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-03 16:44:02 UTC,Every 6 hours,-23.875762°,28.305748°,(-),10 meters,0 km/h,3.69 Volt,44°C,(-),N,"[906,2423,15101]",N,5,Y,0,
47,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-03 22:46:32 UTC,Every 6 hours,-23.875757°,28.305728°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[887,2595,15111]",N,4,N,2,
48,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-04 4:48:03 UTC,Every 6 hours,-23.875767°,28.305720°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[868,2611,15094]",N,4,Y,0,
49,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-04 10:50:04 UTC,Every 6 hours,-23.875818°,28.305707°,(-),20 meters,0 km/h,3.69 Volt,59°C,(-),Y,"[963,2351,15072]",N,1,Y,0,
50,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-04 16:51:03 UTC,Every 6 hours,-23.875767°,28.305730°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[1021,2597,15114]",N,5,N,4,
51,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-04 22:53:32 UTC,Every 6 hours,-23.875773°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[1045,2593,15000]",N,5,Y,1,
52,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-05 4:54:03 UTC,Every 6 hours,-23.875797°,28.305718°,(-),10 meters,0 km/h,3.69 Volt,24°C,(-),N,"[1162,2573,15053]",N,5,Y,0,
53,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-05 10:55:33 UTC,Every 6 hours,-23.875757°,28.305740°,(-),10 meters,0 km/h,3.69 Volt,24°C,(-),N,"[1189,2571,15153]",N,2,Y,0,
54,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-05 16:57:18 UTC,Every 6 hours,-23.875810°,28.305728°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[1203,2642,15075]",N,5,Y,0,
55,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-05 22:59:02 UTC,Every 6 hours,-23.875730°,28.305752°,(-),10 meters,0 km/h,3.69 Volt,23°C,(-),N,"[1204,2664,15088]",N,5,Y,0,
56,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-06 5:00:03 UTC,Every 6 hours,-23.875775°,28.305740°,(-),10 meters,0 km/h,3.69 Volt,23°C,(-),N,"[1190,2694,15166]",N,5,Y,1,
57,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-06 11:01:40 UTC,Every 6 hours,-23.875795°,28.305680°,(-),<10 meters,0 km/h,3.69 Volt,49°C,(-),N,"[1335,2446,15024]",N,5,Y,0,
58,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-06 17:03:02 UTC,Every 6 hours,-23.875757°,28.305763°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),N,"[1292,2570,15075]",N,5,Y,0,
59,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-06 23:04:51 UTC,Every 6 hours,-23.875758°,28.305693°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[1301,2690,15113]",N,5,N,5,
60,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-07 5:06:27 UTC,Every 6 hours,-23.875790°,28.305683°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[1267,2663,15158]",N,5,Y,0,
61,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-07 11:07:27 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,44°C,(-),Y,"[326,-3185,-16218]",N,5,N,2,
62,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-07 17:07:32 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[-15729,1142,2745]",N,5,N,2,
63,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-07 23:07:37 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,32°C,(-),N,"[-15718,1108,2810]",N,5,N,2,
64,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-08 5:13:48 UTC,Every 6 hours,-23.875218°,28.304487°,(-),30 meters,0 km/h,3.69 Volt,30°C,(-),N,"[-15675,1145,2904]",N,5,N,2,
65,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-08 11:13:54 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-15718,1116,2969]",N,5,N,2,
66,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-08 17:13:59 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-15653,1098,2985]",N,5,N,2,
67,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-08 23:14:03 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-15670,1080,2926]",N,5,N,2,
68,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-09 5:14:10 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-15645,1111,3061]",N,5,N,2,
69,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-09 11:14:14 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-16053,719,-1312]",N,5,N,2,
70,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-09 17:14:20 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),N,"[-16067,697,-1316]",N,5,N,2,
71,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-09 23:14:25 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),N,"[-16052,676,-1275]",N,5,N,2,
72,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-10 5:25:42 UTC,Every 6 hours,-23.875743°,28.305697°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-6661,531,13785]",N,5,Y,1,
73,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-10 11:27:12 UTC,Every 6 hours,-23.875733°,28.305742°,(-),10 meters,0 km/h,3.69 Volt,59°C,(-),Y,"[-7385,1839,13276]",N,5,Y,0,
74,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-10 17:29:21 UTC,Every 6 hours,-23.875763°,28.305717°,(-),10 meters,0 km/h,3.69 Volt,37°C,(-),Y,"[-7630,2419,13122]",N,5,Y,0,
75,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-10 23:31:33 UTC,Every 6 hours,-23.875743°,28.305717°,(-),10 meters,0 km/h,3.69 Volt,26°C,(-),N,"[-7821,2573,13163]",N,1,N,2,
76,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-10 23:51:02 UTC,Every 6 hours,-23.875738°,28.305675°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),N,"[-7799,2553,13088]",N,1,Y,0,Reset
77,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-11 5:54:03 UTC,Every 6 hours,-23.875752°,28.305712°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[-7842,2586,13066]",N,5,Y,0,
78,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-11 11:56:28 UTC,Every 6 hours,-23.875758°,28.305717°,(-),10 meters,0 km/h,3.69 Volt,59°C,(-),Y,"[-7795,2322,13004]",N,5,Y,0,
79,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-11 17:57:33 UTC,Every 6 hours,-23.875738°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[-7967,2770,12924]",N,2,Y,0,
80,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-12 0:00:03 UTC,Every 6 hours,-23.875740°,28.305727°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),N,"[-8210,2730,12696]",N,4,Y,1,
81,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-12 6:00:33 UTC,Every 6 hours,-23.875762°,28.305697°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),N,"[-8178,2813,12828]",N,5,Y,0,
82,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-12 12:02:32 UTC,Every 6 hours,-23.875747°,28.305717°,(-),10 meters,0 km/h,3.69 Volt,42°C,(-),N,"[-8044,2659,12775]",N,1,Y,0,
83,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-12 18:03:56 UTC,Every 6 hours,-23.875762°,28.305725°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-8234,2998,12835]",N,5,Y,0,
84,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-13 0:05:49 UTC,Every 6 hours,-23.875770°,28.305703°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[-8241,3050,12856]",N,5,Y,0,
85,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-13 6:07:03 UTC,Every 6 hours,-23.875765°,28.305732°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),N,"[-8270,3016,12728]",N,4,N,2,
86,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-13 12:08:20 UTC,Every 6 hours,-23.875783°,28.305748°,(-),<10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[-2159,-8000,12967]",N,5,N,3,
87,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-13 18:10:32 UTC,Every 6 hours,-23.875770°,28.305777°,(-),<10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[-2306,-7987,12997]",N,4,Y,1,
88,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-14 0:11:51 UTC,Every 6 hours,-23.875743°,28.305748°,(-),10 meters,0 km/h,3.69 Volt,22°C,(-),N,"[-2343,-8011,12921]",N,5,Y,0,
89,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-14 6:12:56 UTC,Every 6 hours,-23.875740°,28.305778°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),N,"[-2242,-8043,12911]",N,5,Y,0,
90,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-14 12:14:02 UTC,Every 6 hours,-23.875782°,28.305733°,(-),10 meters,0 km/h,3.69 Volt,55°C,(-),Y,"[-2580,-8256,12722]",N,5,Y,1,
91,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-14 18:16:20 UTC,Every 6 hours,-23.875772°,28.305763°,(-),10 meters,0 km/h,3.69 Volt,33°C,(-),N,"[-2665,-8113,12793]",N,5,Y,0,
92,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-15 0:18:47 UTC,Every 6 hours,-23.875778°,28.305735°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[-2717,-8081,12851]",N,4,N,5,
93,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-15 6:19:26 UTC,Every 6 hours,-23.875753°,28.305763°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[-2755,-8067,12867]",N,5,Y,0,
94,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-15 12:20:33 UTC,Every 6 hours,-23.875768°,28.305732°,(-),<10 meters,0 km/h,3.69 Volt,56°C,(-),Y,"[-2626,-8344,12762]",N,3,Y,0,
95,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-15 18:22:26 UTC,Every 6 hours,-23.875772°,28.305752°,(-),10 meters,0 km/h,3.69 Volt,33°C,(-),N,"[-2782,-8122,12783]",N,5,Y,0,
96,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-16 0:24:57 UTC,Every 6 hours,-23.875760°,28.305752°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[-2743,-7988,12961]",N,5,N,2,
97,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-16 6:26:40 UTC,Every 6 hours,-23.875747°,28.305747°,(-),10 meters,0 km/h,3.69 Volt,23°C,(-),N,"[-2973,-8134,12751]",N,5,Y,0,
98,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-16 12:27:12 UTC,Every 6 hours,-23.875752°,28.305767°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[-3046,-8161,12729]",N,5,N,3,
99,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-16 18:28:56 UTC,Every 6 hours,-23.875763°,28.305763°,(-),10 meters,0 km/h,3.69 Volt,26°C,(-),N,"[-3018,-8136,12848]",N,3,Y,1,
100,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-17 0:30:42 UTC,Every 6 hours,-23.875788°,28.305717°,(-),10 meters,0 km/h,3.69 Volt,22°C,(-),N,"[-2980,-8140,12737]",N,5,Y,0,
101,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-17 6:32:32 UTC,Every 6 hours,-23.875723°,28.305722°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),N,"[-2960,-8199,12728]",N,5,Y,1,
102,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-17 12:33:20 UTC,Every 6 hours,-23.875763°,28.305743°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),N,"[-2982,-8251,12757]",N,5,N,2,
103,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-17 18:34:51 UTC,Every 6 hours,-23.875787°,28.305737°,(-),10 meters,0 km/h,3.69 Volt,25°C,(-),N,"[-3089,-8150,12718]",N,5,Y,0,
104,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-18 0:36:21 UTC,Every 6 hours,-23.875755°,28.305727°,(-),10 meters,0 km/h,3.69 Volt,21°C,(-),N,"[-3115,-8125,12635]",N,5,Y,0,
105,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-18 6:38:03 UTC,Every 6 hours,-23.875765°,28.305745°,(-),10 meters,0 km/h,3.69 Volt,23°C,(-),N,"[-3124,-8152,12726]",N,4,Y,0,
106,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-18 12:39:20 UTC,Every 6 hours,-23.875760°,28.305730°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),N,"[-2987,-8181,12755]",N,5,Y,0,
107,African Elephant: 5374,AWTIRDMVAPU395,IR-SAT Tag,64,2021-12-18 18:40:32 UTC,Every 6 hours,-23.875798°,28.305747°,(-),10 meters,0 km/h,3.69 Volt,20°C,(-),N,"[-3145,-8123,12708]",N,4,N,2,
