Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
561,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-14 4:00:32 UTC,Every 6 hours,-23.920000°,28.248403°,(-),10 meters,0 km/h,3.6 Volt,21°C,(-),Y,"[1038,-1557,-15809]",N,5,Y,0,
562,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-14 10:04:03 UTC,Every 6 hours,-23.920360°,28.246822°,(-),10 meters,0 km/h,3.6 Volt,32°C,(-),Y,"[325,-1853,-16013]",N,2,N,1,
563,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-14 16:00:32 UTC,Every 6 hours,-23.861475°,28.287967°,(-),10 meters,2 km/h,3.6 Volt,25°C,(-),Y,"[828,-1682,-15668]",N,2,Y,0,
564,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-14 22:04:02 UTC,Every 6 hours,-23.870185°,28.306190°,(-),10 meters,0 km/h,3.6 Volt,23°C,(-),Y,"[-224,-4413,-15426]",N,4,Y,0,
565,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-15 4:00:19 UTC,Every 6 hours,-23.880097°,28.324323°,(-),10 meters,4 km/h,3.6 Volt,21°C,(-),Y,"[3249,1088,-16148]",N,5,Y,0,
566,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-15 10:00:32 UTC,Every 6 hours,-23.875880°,28.328655°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[-1285,-2943,-15728]",N,4,N,1,
567,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-15 16:06:26 UTC,Every 6 hours,-23.892593°,28.337918°,(-),10 meters,0 km/h,3.61 Volt,31°C,(-),Y,"[3465,-2364,-15595]",N,4,Y,0,
568,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-15 22:04:12 UTC,Every 6 hours,-23.916972°,28.365155°,(-),10 meters,0 km/h,3.61 Volt,22°C,(-),Y,"[-167,21,-15899]",N,5,N,1,
569,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-16 4:00:32 UTC,Every 6 hours,-23.901885°,28.356015°,(-),10 meters,1 km/h,3.61 Volt,26°C,(-),Y,"[-1398,-1916,-15912]",N,5,N,1,
570,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-16 10:04:36 UTC,Every 6 hours,-23.896187°,28.331673°,(-),10 meters,0 km/h,3.61 Volt,37°C,(-),Y,"[-1594,-921,-16302]",N,5,N,1,
571,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-16 16:00:02 UTC,Every 6 hours,-23.884457°,28.334098°,(-),10 meters,0 km/h,3.61 Volt,31°C,(-),Y,"[-770,-1109,-15984]",N,5,Y,0,
572,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-16 22:04:56 UTC,Every 6 hours,-23.893985°,28.339730°,(-),10 meters,0 km/h,3.61 Volt,26°C,(-),Y,"[-1005,-1438,-15929]",N,4,N,1,
573,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-17 4:00:02 UTC,Every 6 hours,-23.892940°,28.348655°,(-),10 meters,3 km/h,3.61 Volt,25°C,(-),Y,"[434,-1292,-15928]",N,4,Y,0,
574,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-17 10:05:02 UTC,Every 6 hours,-23.912882°,28.349222°,(-),10 meters,0 km/h,3.6 Volt,37°C,(-),Y,"[-596,-1790,-15955]",N,5,Y,0,
575,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-17 16:00:32 UTC,Every 6 hours,-23.914845°,28.345348°,(-),10 meters,0 km/h,3.61 Volt,29°C,(-),Y,"[-735,-1385,-15995]",N,5,Y,0,
576,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-17 22:04:55 UTC,Every 6 hours,-23.908215°,28.372068°,(-),10 meters,0 km/h,3.61 Volt,22°C,(-),Y,"[840,-191,-15986]",N,5,N,1,
577,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-18 4:00:02 UTC,Every 6 hours,-23.910068°,28.384905°,(-),10 meters,0 km/h,3.6 Volt,22°C,(-),Y,"[499,-2158,-15894]",N,5,N,1,
578,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-18 10:04:19 UTC,Every 6 hours,-23.906042°,28.386487°,(-),10 meters,0 km/h,3.6 Volt,42°C,(-),Y,"[-940,277,-17185]",N,5,Y,0,
579,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-18 10:05:31 UTC,Custom,-23.906025°,28.386495°,(-),90 meters,0 km/h,3.58 Volt,43°C,(-),Y,"[706,0,-15577]",N,5,N,1,OTA
580,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-18 12:00:53 UTC,Custom,-23.905397°,28.385980°,(-),10 meters,0 km/h,3.61 Volt,43°C,(-),Y,"[2191,595,-15964]",N,5,Y,0,
581,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-18 14:00:40 UTC,Custom,-23.884758°,28.372007°,(-),10 meters,0 km/h,3.6 Volt,44°C,(-),Y,"[166,-1343,-15693]",N,5,Y,0,
582,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-19 1:05:32 UTC,Custom,-23.829263°,28.279055°,(-),10 meters,2 km/h,3.61 Volt,22°C,(-),Y,"[1625,-3372,-15661]",N,5,Y,0,
583,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-19 3:00:27 UTC,Custom,-23.820322°,28.313572°,(-),10 meters,3 km/h,3.6 Volt,22°C,(-),Y,"[188,-3732,-16840]",N,5,Y,0,
584,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-19 12:00:32 UTC,Custom,-23.848662°,28.354845°,(-),10 meters,0 km/h,3.6 Volt,38°C,(-),Y,"[1437,-363,-16032]",N,3,Y,0,
585,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-19 12:02:04 UTC,Custom,-23.848670°,28.354765°,(-),10 meters,0 km/h,3.58 Volt,39°C,(-),Y,"[877,-646,-16029]",N,4,Y,0,OTA
586,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-19 14:00:56 UTC,Custom,-23.857067°,28.357137°,(-),10 meters,5 km/h,3.61 Volt,38°C,(-),Y,"[1612,-2153,-15269]",N,5,Y,0,
587,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-20 3:00:26 UTC,Custom,-23.846247°,28.208842°,(-),10 meters,5 km/h,3.6 Volt,25°C,(-),Y,"[-895,-2309,-16253]",N,1,N,1,
588,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-20 12:05:19 UTC,Custom,-23.796153°,28.261528°,(-),10 meters,3 km/h,3.6 Volt,37°C,(-),Y,"[1214,657,-17412]",N,5,Y,0,
589,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-20 14:00:02 UTC,Custom,-23.788018°,28.270768°,(-),10 meters,2 km/h,3.6 Volt,38°C,(-),Y,"[1274,-1349,-16105]",N,1,Y,0,
590,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-21 1:00:02 UTC,Custom,-23.760677°,28.349717°,(-),10 meters,0 km/h,3.61 Volt,23°C,(-),Y,"[-2182,401,-15826]",N,5,Y,0,
591,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-21 3:04:32 UTC,Custom,-23.746640°,28.351332°,(-),10 meters,0 km/h,3.6 Volt,23°C,(-),Y,"[-4099,-5518,-14459]",N,5,N,1,
592,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-21 12:04:26 UTC,Custom,-23.742180°,28.355838°,(-),10 meters,0 km/h,3.61 Volt,31°C,(-),Y,"[2173,-4524,-15234]",N,5,Y,0,
593,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-21 14:00:01 UTC,Custom,-23.747965°,28.389720°,(-),10 meters,0 km/h,3.61 Volt,30°C,(-),Y,"[1513,-3267,-15826]",N,5,Y,0,
594,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-22 1:00:32 UTC,Custom,-23.828947°,28.387787°,(-),10 meters,0 km/h,3.6 Volt,26°C,(-),Y,"[-4930,-6883,-13086]",N,2,N,1,
595,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-22 3:00:38 UTC,Custom,-23.849545°,28.358340°,(-),10 meters,3 km/h,3.6 Volt,28°C,(-),Y,"[-219,-1654,-15818]",N,2,Y,0,
596,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-22 12:00:31 UTC,Custom,-23.848610°,28.358105°,(-),10 meters,0 km/h,3.6 Volt,37°C,(-),Y,"[4861,-2050,-15202]",N,5,Y,0,
597,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-22 14:05:02 UTC,Custom,-23.867558°,28.351872°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[3265,-2936,-14644]",N,5,N,1,
598,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-23 1:00:50 UTC,Custom,-23.890698°,28.331262°,(-),10 meters,0 km/h,3.6 Volt,29°C,(-),N,"[-841,-739,-16009]",N,5,N,1,
599,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-23 3:00:32 UTC,Custom,-23.890602°,28.331392°,(-),10 meters,0 km/h,3.6 Volt,28°C,(-),Y,"[-458,-918,-16242]",N,5,N,1,
600,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-23 12:00:02 UTC,Custom,-23.875243°,28.327360°,(-),10 meters,0 km/h,3.6 Volt,39°C,(-),Y,"[1125,-1442,-16011]",N,5,N,1,
601,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-23 14:00:25 UTC,Custom,-23.864590°,28.329670°,(-),10 meters,6 km/h,3.61 Volt,29°C,(-),Y,"[2025,-1622,-16412]",N,5,Y,0,
602,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-23 14:04:22 UTC,Every 6 hours,-23.864558°,28.330130°,(-),10 meters,0 km/h,3.57 Volt,30°C,(-),Y,"[1638,-1790,-15831]",N,5,Y,0,OTA
603,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-23 20:06:49 UTC,Every 6 hours,-23.852508°,28.334045°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),Y,"[-341,-1227,-16064]",N,5,Y,0,
604,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-24 2:09:02 UTC,Every 6 hours,-23.854838°,28.338400°,(-),10 meters,0 km/h,3.6 Volt,26°C,(-),Y,"[3601,-272,-15651]",N,5,Y,0,
605,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-24 8:11:26 UTC,Every 6 hours,-23.865823°,28.338100°,(-),10 meters,0 km/h,3.6 Volt,40°C,(-),Y,"[609,-901,-16003]",N,5,N,1,
606,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-24 14:13:56 UTC,Every 6 hours,-23.873735°,28.325288°,(-),10 meters,0 km/h,3.6 Volt,41°C,(-),Y,"[1250,-735,-16252]",N,5,Y,0,
607,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-24 20:16:32 UTC,Every 6 hours,-23.879357°,28.324005°,(-),10 meters,0 km/h,3.6 Volt,28°C,(-),Y,"[1934,-1404,-15910]",N,5,Y,0,
608,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-25 2:18:50 UTC,Every 6 hours,-23.877720°,28.336025°,(-),10 meters,0 km/h,3.6 Volt,25°C,(-),Y,"[7806,-4615,-13321]",N,5,Y,0,
609,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-25 14:24:14 UTC,Every 6 hours,-23.876733°,28.333690°,(-),20 meters,2 km/h,3.61 Volt,37°C,(-),Y,"[-836,-1439,-16122]",N,2,Y,0,
610,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-26 2:27:02 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.6 Volt,22°C,(-),Y,"[-15492,-262,-3335]",N,5,N,1,
611,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-26 14:35:12 UTC,Every 6 hours,-23.882245°,28.386852°,(-),10 meters,0 km/h,3.61 Volt,32°C,(-),Y,"[1696,-2038,-15948]",N,4,Y,0,
612,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-26 20:38:01 UTC,Every 6 hours,-23.906963°,28.378043°,(-),10 meters,2 km/h,3.61 Volt,26°C,(-),Y,"[93,-1842,-15732]",N,5,Y,0,
613,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-27 2:41:23 UTC,Every 6 hours,-23.912212°,28.373067°,(-),30 meters,0 km/h,3.61 Volt,26°C,(-),Y,"[-15786,-1485,-1344]",N,1,Y,0,
614,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-27 8:43:57 UTC,Every 6 hours,-23.908158°,28.353110°,(-),10 meters,0 km/h,3.6 Volt,34°C,(-),Y,"[-1611,-1148,-16038]",N,4,Y,0,
615,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-27 14:46:19 UTC,Every 6 hours,-23.902452°,28.344203°,(-),10 meters,3 km/h,3.61 Volt,36°C,(-),Y,"[1363,-5004,-14917]",N,5,N,1,
616,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-27 20:49:03 UTC,Every 6 hours,-23.904650°,28.288478°,(-),10 meters,7 km/h,3.6 Volt,25°C,(-),Y,"[2218,-1639,-14673]",N,5,N,1,
617,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-28 2:51:02 UTC,Every 6 hours,-23.900760°,28.285337°,(-),10 meters,0 km/h,3.6 Volt,24°C,(-),Y,"[3170,-2980,-15459]",N,5,Y,0,
618,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-28 8:53:32 UTC,Every 6 hours,-23.872342°,28.326855°,(-),10 meters,0 km/h,3.6 Volt,29°C,(-),Y,"[-2149,-1389,-15911]",N,5,Y,0,
619,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-28 14:56:12 UTC,Every 6 hours,-23.853662°,28.330890°,(-),10 meters,0 km/h,3.6 Volt,34°C,(-),Y,"[-291,-1010,-15841]",N,5,N,1,
620,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-28 20:59:20 UTC,Every 6 hours,-23.851808°,28.318280°,(-),10 meters,0 km/h,3.6 Volt,28°C,(-),Y,"[973,125,-16086]",N,5,Y,0,
621,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-29 3:02:03 UTC,Every 6 hours,-23.849053°,28.313800°,(-),10 meters,0 km/h,3.6 Volt,27°C,(-),Y,"[3063,-1841,-15749]",N,4,Y,0,
622,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-29 9:04:33 UTC,Every 6 hours,-23.841688°,28.312883°,(-),10 meters,0 km/h,3.61 Volt,32°C,(-),Y,"[2384,326,-15810]",N,5,N,1,
623,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-29 15:07:02 UTC,Every 6 hours,-23.848478°,28.327975°,(-),10 meters,0 km/h,3.6 Volt,32°C,(-),Y,"[-4248,-3375,-15257]",N,5,Y,0,
624,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-29 21:09:32 UTC,Every 6 hours,-23.863975°,28.311710°,(-),10 meters,0 km/h,3.6 Volt,26°C,(-),Y,"[-356,-165,-16187]",N,5,Y,0,
625,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-30 3:11:41 UTC,Every 6 hours,-23.861783°,28.316328°,(-),10 meters,6 km/h,3.61 Volt,23°C,(-),Y,"[3619,244,-14893]",N,5,N,1,
626,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-30 9:14:12 UTC,Every 6 hours,-23.859493°,28.321938°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[-324,-1389,-16028]",N,5,Y,0,
627,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-30 15:16:50 UTC,Every 6 hours,-23.848315°,28.329987°,(-),10 meters,0 km/h,3.6 Volt,30°C,(-),Y,"[5671,-872,-15047]",N,5,Y,0,
628,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-11-30 21:19:19 UTC,Every 6 hours,-23.865653°,28.345755°,(-),10 meters,0 km/h,3.6 Volt,26°C,(-),Y,"[-160,-1271,-16053]",N,5,Y,0,
629,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-01 3:21:32 UTC,Every 6 hours,-23.849888°,28.341243°,(-),10 meters,0 km/h,3.6 Volt,24°C,(-),Y,"[2798,-1480,-15715]",N,5,Y,0,
630,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-01 9:23:50 UTC,Every 6 hours,-23.878783°,28.364942°,(-),10 meters,2 km/h,3.6 Volt,40°C,(-),Y,"[-2550,-2587,-15669]",N,5,Y,0,
631,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-01 15:26:33 UTC,Every 6 hours,-23.884272°,28.379330°,(-),10 meters,0 km/h,3.61 Volt,31°C,(-),Y,"[3079,-2915,-15141]",N,3,Y,0,
632,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-01 21:28:54 UTC,Every 6 hours,-23.889657°,28.402197°,(-),10 meters,3 km/h,3.6 Volt,25°C,(-),Y,"[5646,-2549,-15468]",N,5,Y,0,
633,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-02 3:31:02 UTC,Every 6 hours,-23.896842°,28.404048°,(-),10 meters,3 km/h,3.6 Volt,23°C,(-),Y,"[2671,-1532,-16173]",N,5,N,1,
634,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-02 9:34:02 UTC,Every 6 hours,-23.882773°,28.378710°,(-),10 meters,0 km/h,3.6 Volt,29°C,(-),Y,"[1297,-3604,-15661]",N,5,N,1,
635,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-02 15:36:32 UTC,Every 6 hours,-23.883797°,28.367715°,(-),10 meters,0 km/h,3.6 Volt,30°C,(-),Y,"[-2230,-2563,-15618]",N,5,N,1,
636,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-02 21:39:02 UTC,Every 6 hours,-23.879140°,28.370320°,(-),10 meters,0 km/h,3.6 Volt,21°C,(-),Y,"[1750,-1562,-15882]",N,5,N,1,
637,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-03 3:41:26 UTC,Every 6 hours,-23.875798°,28.370620°,(-),10 meters,0 km/h,3.6 Volt,19°C,(-),Y,"[3483,-426,-15730]",N,5,Y,0,
638,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-03 9:44:02 UTC,Every 6 hours,-23.881720°,28.383025°,(-),10 meters,0 km/h,3.6 Volt,29°C,(-),Y,"[2861,-1757,-15781]",N,4,Y,0,
639,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-03 15:46:32 UTC,Every 6 hours,-23.898605°,28.406393°,(-),10 meters,3 km/h,3.6 Volt,25°C,(-),Y,"[6448,-3944,-14227]",N,5,Y,0,
640,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-03 21:48:56 UTC,Every 6 hours,-23.893332°,28.411563°,(-),10 meters,0 km/h,3.6 Volt,20°C,(-),Y,"[571,-679,-16032]",N,5,N,1,
641,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-04 3:51:18 UTC,Every 6 hours,-23.894072°,28.402397°,(-),10 meters,3 km/h,3.6 Volt,21°C,(-),Y,"[-121,-1566,-15938]",N,5,Y,0,
642,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-04 15:56:02 UTC,Every 6 hours,-23.891225°,28.368552°,(-),10 meters,0 km/h,3.61 Volt,37°C,(-),Y,"[315,-1355,-15911]",N,5,N,1,
643,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-04 21:58:54 UTC,Every 6 hours,-23.882875°,28.380507°,(-),10 meters,0 km/h,3.61 Volt,24°C,(-),Y,"[-1316,-1268,-15855]",N,5,Y,0,
644,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-05 4:01:23 UTC,Every 6 hours,-23.888575°,28.380460°,(-),10 meters,0 km/h,3.6 Volt,21°C,(-),Y,"[-827,-1150,-15735]",N,5,Y,0,
645,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-05 10:04:02 UTC,Every 6 hours,-23.899697°,28.359320°,(-),10 meters,4 km/h,3.61 Volt,34°C,(-),Y,"[614,-2532,-16224]",N,5,N,1,
646,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-05 16:06:32 UTC,Every 6 hours,-23.905080°,28.360133°,(-),10 meters,5 km/h,3.61 Volt,29°C,(-),Y,"[-358,-1105,-16439]",N,5,Y,0,
647,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-05 22:09:00 UTC,Every 6 hours,-23.917590°,28.373887°,(-),10 meters,0 km/h,3.6 Volt,21°C,(-),N,"[-381,-1152,-16309]",N,5,N,1,
648,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-06 4:11:18 UTC,Every 6 hours,-23.915627°,28.383927°,(-),10 meters,0 km/h,3.6 Volt,21°C,(-),Y,"[4449,-2143,-15303]",N,5,N,1,
649,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-06 10:14:03 UTC,Every 6 hours,-23.915517°,28.399593°,(-),10 meters,0 km/h,3.6 Volt,31°C,(-),Y,"[-419,-3962,-15502]",N,5,N,1,
650,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-06 16:16:32 UTC,Every 6 hours,-23.909802°,28.405167°,(-),10 meters,0 km/h,3.6 Volt,36°C,(-),Y,"[4677,-1529,-15225]",N,5,Y,0,
651,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-06 22:19:31 UTC,Every 6 hours,-23.907523°,28.403300°,(-),10 meters,0 km/h,3.6 Volt,24°C,(-),Y,"[1011,-1437,-16090]",N,5,Y,0,
652,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-07 4:21:54 UTC,Every 6 hours,-23.912337°,28.398683°,(-),10 meters,0 km/h,3.61 Volt,24°C,(-),Y,"[-2675,-947,-15886]",N,5,N,1,
653,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-07 10:24:02 UTC,Every 6 hours,-23.932602°,28.353943°,(-),10 meters,0 km/h,3.6 Volt,40°C,(-),Y,"[-1703,-985,-15955]",N,5,Y,0,
654,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-07 16:26:32 UTC,Every 6 hours,-23.938568°,28.353790°,(-),10 meters,0 km/h,3.6 Volt,35°C,(-),Y,"[6211,-2915,-14547]",N,5,Y,0,
655,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-07 22:29:33 UTC,Every 6 hours,-23.934165°,28.344002°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[16016,-46,2240]",N,5,Y,0,
656,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-08 4:31:51 UTC,Every 6 hours,-23.932842°,28.340063°,(-),10 meters,2 km/h,3.61 Volt,25°C,(-),Y,"[2264,-2846,-16053]",N,5,Y,0,
657,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-08 10:34:02 UTC,Every 6 hours,-23.930160°,28.350837°,(-),10 meters,0 km/h,3.6 Volt,35°C,(-),Y,"[-954,-2255,-16001]",N,2,N,1,
658,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-08 16:36:32 UTC,Every 6 hours,-23.933767°,28.357992°,(-),10 meters,0 km/h,3.6 Volt,32°C,(-),Y,"[-2807,-1374,-15685]",N,2,N,1,
659,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-08 22:39:20 UTC,Every 6 hours,-23.928670°,28.356522°,(-),10 meters,0 km/h,3.6 Volt,26°C,(-),Y,"[16039,150,-1551]",N,2,Y,0,
660,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-09 4:42:18 UTC,Every 6 hours,-23.926780°,28.350915°,(-),10 meters,0 km/h,3.6 Volt,27°C,(-),Y,"[-201,-619,-16043]",N,5,Y,0,
661,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-09 10:44:32 UTC,Every 6 hours,-23.922180°,28.343588°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[3343,-2354,-15502]",N,5,Y,0,
662,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-09 16:46:55 UTC,Every 6 hours,-23.917003°,28.333373°,(-),10 meters,3 km/h,3.6 Volt,31°C,(-),Y,"[-3078,-2180,-15312]",N,5,Y,0,
663,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-09 22:49:33 UTC,Every 6 hours,-23.908198°,28.343278°,(-),10 meters,3 km/h,3.6 Volt,25°C,(-),Y,"[-1337,-1132,-15994]",N,5,N,1,
664,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-10 4:51:53 UTC,Every 6 hours,-23.909533°,28.348727°,(-),10 meters,2 km/h,3.6 Volt,25°C,(-),Y,"[1308,-1661,-15912]",N,5,Y,0,
665,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-10 10:54:20 UTC,Every 6 hours,-23.919820°,28.341850°,(-),10 meters,1 km/h,3.6 Volt,35°C,(-),Y,"[1704,-1597,-15980]",N,5,Y,0,
666,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-10 16:56:56 UTC,Every 6 hours,-23.927522°,28.364728°,(-),10 meters,0 km/h,3.6 Volt,31°C,(-),Y,"[3087,-720,-15808]",N,5,Y,0,
667,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2020-12-11 5:02:26 UTC,Every 6 hours,-23.922960°,28.379683°,(-),10 meters,2 km/h,3.61 Volt,29°C,(-),Y,"[-2856,1067,-16589]",N,4,Y,0,
