Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
821,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-25 12:04:50 UTC,Every 6 hours,-23.832198°,28.345970°,(-),10 meters,0 km/h,3.67 Volt,37°C,(-),Y,"[1218,232,-15836]",N,5,N,1,
822,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-25 18:00:24 UTC,Every 6 hours,-23.819997°,28.359977°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[2625,-845,-15636]",N,5,N,1,
823,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-26 0:00:24 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[15631,-857,-3563]",N,5,N,1,
824,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-26 6:07:50 UTC,Every 6 hours,-23.806688°,28.356172°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[2101,-1268,-15995]",N,5,Y,0,
825,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-26 12:05:32 UTC,Every 6 hours,-23.801962°,28.353493°,(-),10 meters,2 km/h,3.67 Volt,42°C,(-),Y,"[1255,-510,-15912]",N,5,Y,0,
826,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-26 18:00:02 UTC,Every 6 hours,-23.780517°,28.358657°,(-),10 meters,0 km/h,3.68 Volt,30°C,(-),Y,"[2599,-732,-15680]",N,5,Y,0,
827,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-27 0:05:23 UTC,Every 6 hours,-23.774287°,28.369895°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-15411,-2464,-4379]",N,5,N,1,
828,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-27 6:00:02 UTC,Every 6 hours,-23.755965°,28.360790°,(-),10 meters,0 km/h,3.66 Volt,23°C,(-),Y,"[3209,2099,-15466]",N,5,Y,0,
829,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-27 12:05:20 UTC,Every 6 hours,-23.748730°,28.351322°,(-),10 meters,2 km/h,3.67 Volt,37°C,(-),Y,"[1075,-570,-15893]",N,5,Y,0,
830,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-27 18:00:48 UTC,Every 6 hours,-23.749715°,28.368102°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[-1078,-1403,-15885]",N,5,N,1,
831,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-28 0:05:19 UTC,Every 6 hours,-23.756577°,28.357668°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[3066,1740,-15484]",N,5,Y,0,
832,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-28 6:00:32 UTC,Every 6 hours,-23.756057°,28.352868°,(-),10 meters,1 km/h,3.67 Volt,27°C,(-),Y,"[1886,1757,-15632]",N,5,Y,0,
833,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-28 12:05:02 UTC,Every 6 hours,-23.745000°,28.340442°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[2454,-1300,-15678]",N,5,Y,0,
834,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-28 18:00:19 UTC,Every 6 hours,-23.756903°,28.343548°,(-),10 meters,3 km/h,3.67 Volt,24°C,(-),Y,"[1934,-1484,-15795]",N,5,N,1,
835,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-29 0:05:02 UTC,Every 6 hours,-23.748732°,28.341677°,(-),10 meters,0 km/h,3.66 Volt,22°C,(-),Y,"[2609,-1171,-15639]",N,5,Y,0,
836,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-29 6:00:25 UTC,Every 6 hours,-23.739723°,28.341453°,(-),10 meters,0 km/h,3.66 Volt,21°C,(-),Y,"[-870,3441,-15512]",N,4,Y,0,
837,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-29 12:04:32 UTC,Every 6 hours,-23.749945°,28.345515°,(-),10 meters,0 km/h,3.67 Volt,37°C,(-),Y,"[1209,-405,-15741]",N,5,Y,0,
838,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-29 18:00:02 UTC,Every 6 hours,-23.756340°,28.352217°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[2753,-648,-15612]",N,5,Y,0,
839,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-30 0:04:20 UTC,Every 6 hours,-23.756462°,28.352503°,(-),10 meters,2 km/h,3.67 Volt,26°C,(-),Y,"[1901,2285,-15571]",N,5,N,1,
840,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-30 6:00:19 UTC,Every 6 hours,-23.752050°,28.344745°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[2859,961,-15643]",N,5,N,1,
841,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-30 12:00:25 UTC,Every 6 hours,-23.741993°,28.353390°,(-),10 meters,0 km/h,3.67 Volt,39°C,(-),Y,"[184,-55,-15863]",N,5,Y,0,
842,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-30 18:06:20 UTC,Every 6 hours,-23.754403°,28.366923°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[4888,663,-15106]",N,5,Y,0,
843,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-31 0:00:32 UTC,Every 6 hours,-23.755648°,28.366383°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[4968,-227,-15132]",N,5,N,1,
844,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-31 6:05:56 UTC,Every 6 hours,-23.754117°,28.361812°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[-264,-1124,-15877]",N,5,Y,0,
845,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-01-31 18:05:52 UTC,Every 6 hours,-23.752342°,28.390492°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[1842,-775,-15805]",N,2,N,1,
846,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-01 0:00:56 UTC,Every 6 hours,-23.750885°,28.366338°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[458,-154,-15903]",N,2,N,1,
847,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-01 6:05:02 UTC,Every 6 hours,-23.753933°,28.362792°,(-),10 meters,0 km/h,3.66 Volt,21°C,(-),Y,"[4289,2787,-15061]",N,5,Y,0,
848,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-01 12:00:32 UTC,Every 6 hours,-23.751127°,28.348973°,(-),10 meters,0 km/h,3.66 Volt,23°C,(-),Y,"[2922,321,-15608]",N,2,N,1,
849,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-01 18:04:42 UTC,Every 6 hours,-23.748050°,28.315545°,(-),10 meters,0 km/h,3.66 Volt,24°C,(-),Y,"[2052,-1216,-15845]",N,2,Y,0,
850,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-02 0:00:56 UTC,Every 6 hours,-23.748933°,28.315257°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[15686,-1493,-2680]",N,4,N,1,
851,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-02 6:05:20 UTC,Every 6 hours,-23.750645°,28.322995°,(-),10 meters,0 km/h,3.66 Volt,20°C,(-),Y,"[1868,-527,-15714]",N,4,N,1,
852,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-02 12:00:42 UTC,Every 6 hours,-23.746063°,28.336318°,(-),10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[3151,-2464,-15448]",N,4,Y,0,
853,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-02 18:05:32 UTC,Every 6 hours,-23.750227°,28.322038°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[2341,1039,-15460]",N,5,Y,0,
854,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-03 0:00:50 UTC,Every 6 hours,-23.752200°,28.315575°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[7118,131,-14272]",N,4,Y,0,
855,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-03 6:05:02 UTC,Every 6 hours,-23.751578°,28.313220°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[2450,3037,-15231]",N,5,Y,0,
856,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-03 12:00:02 UTC,Every 6 hours,-23.752877°,28.315163°,(-),10 meters,0 km/h,3.67 Volt,37°C,(-),Y,"[1361,1745,-15684]",N,2,Y,0,
857,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-04 0:00:20 UTC,Every 6 hours,-23.749467°,28.305502°,(-),10 meters,1 km/h,3.67 Volt,25°C,(-),Y,"[887,-254,-15887]",N,5,Y,0,
858,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-04 6:04:49 UTC,Every 6 hours,-23.744448°,28.333452°,(-),10 meters,2 km/h,3.67 Volt,27°C,(-),Y,"[1290,1956,-15369]",N,5,N,1,
859,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-04 12:00:12 UTC,Every 6 hours,-23.743318°,28.354505°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[4965,698,-14846]",N,5,Y,0,
860,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-04 18:05:03 UTC,Every 6 hours,-23.762782°,28.352567°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[3076,8898,-12759]",N,4,N,1,
861,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-05 0:00:32 UTC,Every 6 hours,-23.765388°,28.346557°,(-),10 meters,2 km/h,3.66 Volt,21°C,(-),Y,"[-257,1991,-15715]",N,4,Y,0,
862,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-05 6:04:55 UTC,Every 6 hours,-23.763682°,28.341232°,(-),10 meters,0 km/h,3.67 Volt,21°C,(-),Y,"[1908,-2147,-15644]",N,2,N,1,
863,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-05 12:00:02 UTC,Every 6 hours,-23.770215°,28.313348°,(-),10 meters,0 km/h,3.67 Volt,40°C,(-),Y,"[1463,-486,-15932]",N,2,Y,0,
864,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-05 18:04:50 UTC,Every 6 hours,-23.770302°,28.307537°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[2492,-399,-15683]",N,5,N,1,
865,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-06 0:00:19 UTC,Every 6 hours,-23.768043°,28.317850°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[2594,-1433,-15732]",N,5,Y,0,
866,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-06 6:04:32 UTC,Every 6 hours,-23.762170°,28.309203°,(-),10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[4094,-759,-15359]",N,5,N,1,
867,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-06 12:00:50 UTC,Every 6 hours,-23.759120°,28.309390°,(-),10 meters,1 km/h,3.67 Volt,33°C,(-),Y,"[174,1956,-15810]",N,5,N,1,
868,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-06 18:04:32 UTC,Every 6 hours,-23.762207°,28.315400°,(-),10 meters,2 km/h,3.67 Volt,29°C,(-),Y,"[1176,-196,-15724]",N,5,Y,0,
869,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-07 0:00:02 UTC,Every 6 hours,-23.762837°,28.309258°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[340,-3706,-15430]",N,5,Y,0,
870,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-07 6:04:12 UTC,Every 6 hours,-23.767622°,28.308255°,(-),10 meters,3 km/h,3.67 Volt,22°C,(-),Y,"[-1340,963,-15233]",N,1,N,1,
871,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-07 12:00:32 UTC,Every 6 hours,-23.759540°,28.300957°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[2053,-316,-15709]",N,1,N,1,
872,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-07 18:04:02 UTC,Every 6 hours,-23.762770°,28.309237°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[4133,-2732,-15294]",N,1,N,1,
873,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-08 6:00:59 UTC,Every 6 hours,-23.762968°,28.308592°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[-4152,1045,-15196]",N,1,Y,0,
874,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-08 12:00:00 UTC,Every 6 hours,-23.758478°,28.294792°,(-),60 meters,3 km/h,3.67 Volt,37°C,(-),Y,"[-2101,2393,-16421]",N,3,Y,0,
875,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-08 18:06:02 UTC,Every 6 hours,-23.756185°,28.284193°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[-161,-279,-15886]",N,5,N,1,
876,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-09 6:07:12 UTC,Every 6 hours,-23.756167°,28.295613°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[-301,-838,-15983]",N,5,Y,0,
877,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-09 12:05:03 UTC,Every 6 hours,-23.749008°,28.309568°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[3156,-1581,-15726]",N,5,N,1,
878,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-09 18:00:32 UTC,Every 6 hours,-23.748930°,28.298972°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[1230,-1147,-15817]",N,5,Y,0,
879,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-10 0:05:12 UTC,Every 6 hours,-23.749378°,28.302838°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[-15666,-1145,-4287]",N,5,N,1,
880,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-10 6:00:32 UTC,Every 6 hours,-23.746993°,28.310355°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[2588,-182,-15599]",N,5,Y,0,
881,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-10 12:05:02 UTC,Every 6 hours,-23.751490°,28.348603°,(-),10 meters,0 km/h,3.68 Volt,40°C,(-),Y,"[-2248,2962,-15482]",N,5,Y,0,
882,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-10 18:00:32 UTC,Every 6 hours,-23.782722°,28.362418°,(-),10 meters,2 km/h,3.67 Volt,29°C,(-),Y,"[1328,-1220,-15925]",N,5,Y,0,
883,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-11 6:00:56 UTC,Every 6 hours,-23.833555°,28.338238°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[2047,-1386,-15758]",N,4,Y,0,
884,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-11 12:05:28 UTC,Every 6 hours,-23.852248°,28.356702°,(-),10 meters,0 km/h,3.67 Volt,39°C,(-),Y,"[1472,2826,-15491]",N,5,Y,0,
885,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-11 18:00:20 UTC,Every 6 hours,-23.863132°,28.350240°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[-1326,-1912,-15862]",N,1,N,1,
886,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-12 0:06:12 UTC,Every 6 hours,-23.861668°,28.347227°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-541,2010,-15830]",N,1,Y,0,
887,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-12 6:00:32 UTC,Every 6 hours,-23.852870°,28.353430°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[2262,1872,-15526]",N,5,N,1,
888,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-12 12:05:55 UTC,Every 6 hours,-23.863423°,28.356757°,(-),10 meters,3 km/h,3.67 Volt,33°C,(-),Y,"[584,629,-15892]",N,5,N,1,
889,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-12 18:00:27 UTC,Every 6 hours,-23.865797°,28.331773°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[3067,-1041,-15684]",N,5,N,1,
890,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-13 0:05:50 UTC,Every 6 hours,-23.877757°,28.335713°,(-),10 meters,1 km/h,3.67 Volt,24°C,(-),Y,"[1086,1275,-15319]",N,5,Y,0,
891,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-13 6:00:33 UTC,Every 6 hours,-23.869187°,28.335805°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[4901,-226,-15203]",N,5,Y,0,
892,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-13 12:05:56 UTC,Every 6 hours,-23.862792°,28.329763°,(-),10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[4334,-516,-15472]",N,5,Y,0,
893,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-13 18:00:20 UTC,Every 6 hours,-23.850880°,28.317052°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[4757,755,-15111]",N,5,N,1,
894,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-14 0:05:56 UTC,Every 6 hours,-23.852915°,28.315332°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[2202,1024,-15707]",N,5,Y,0,
895,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-14 6:00:02 UTC,Every 6 hours,-23.853150°,28.316750°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[4564,465,-15220]",N,5,N,1,
896,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-14 12:00:02 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.67 Volt,38°C,(-),Y,"[-578,-72,-15993]",N,5,Y,0,
897,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-14 18:08:42 UTC,Every 6 hours,-23.853005°,28.314737°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[928,239,-15828]",N,5,Y,0,
898,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-15 0:06:02 UTC,Every 6 hours,-23.854013°,28.312068°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[7521,-1259,-14006]",N,5,Y,0,
899,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-15 6:00:20 UTC,Every 6 hours,-23.856067°,28.310490°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[3999,264,-15352]",N,5,Y,0,
900,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-15 12:05:32 UTC,Every 6 hours,-23.875368°,28.317163°,(-),10 meters,3 km/h,3.67 Volt,36°C,(-),Y,"[-2800,-755,-15962]",N,5,N,1,
901,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-15 18:00:02 UTC,Every 6 hours,-23.866048°,28.334848°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[3933,-2817,-15288]",N,5,Y,0,
902,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-16 0:05:25 UTC,Every 6 hours,-23.866012°,28.346410°,(-),10 meters,0 km/h,3.66 Volt,25°C,(-),Y,"[3976,-2254,-15415]",N,5,Y,0,
903,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-16 6:00:02 UTC,Every 6 hours,-23.863857°,28.350960°,(-),10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[1878,-3795,-15387]",N,5,Y,0,
904,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-16 12:06:00 UTC,Every 6 hours,-23.864468°,28.338217°,(-),20 meters,3 km/h,3.67 Volt,35°C,(-),Y,"[2051,-1825,-15617]",N,5,Y,0,
905,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-16 18:00:32 UTC,Every 6 hours,-23.871627°,28.314210°,(-),10 meters,2 km/h,3.67 Volt,29°C,(-),Y,"[972,1391,-15688]",N,5,Y,0,
906,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-17 0:05:57 UTC,Every 6 hours,-23.878580°,28.310505°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[5516,-469,-14951]",N,5,N,1,
907,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-17 6:00:02 UTC,Every 6 hours,-23.875515°,28.309727°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[3649,-133,-15446]",N,5,N,1,
908,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-17 12:05:20 UTC,Every 6 hours,-23.813067°,28.286988°,(-),10 meters,5 km/h,3.67 Volt,40°C,(-),Y,"[1182,-2648,-15887]",N,5,Y,0,
909,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-17 18:00:02 UTC,Every 6 hours,-23.798277°,28.241845°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[-4926,1307,-15328]",N,5,Y,0,
910,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-18 0:05:32 UTC,Every 6 hours,-23.794015°,28.237053°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[16037,912,156]",N,5,N,1,
911,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-18 6:00:02 UTC,Every 6 hours,-23.793850°,28.235100°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[599,370,-15786]",N,5,Y,0,
912,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-18 12:05:25 UTC,Every 6 hours,-23.786822°,28.235128°,(-),10 meters,1 km/h,3.67 Volt,36°C,(-),Y,"[30,-214,-15915]",N,5,N,1,
913,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-18 18:00:33 UTC,Every 6 hours,-23.772668°,28.234010°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[2769,-2057,-15646]",N,5,Y,0,
914,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-18 23:55:33 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[16031,1256,388]",N,5,Y,0,
915,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-19 6:04:02 UTC,Every 6 hours,-23.777173°,28.233357°,(-),10 meters,2 km/h,3.67 Volt,29°C,(-),Y,"[4451,1448,-15011]",N,5,Y,0,
916,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-19 12:00:59 UTC,Every 6 hours,-23.767547°,28.232003°,(-),20 meters,0 km/h,3.67 Volt,38°C,(-),Y,"[3786,974,-15499]",N,5,N,1,
917,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-19 18:04:32 UTC,Every 6 hours,-23.777778°,28.232130°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[4295,-746,-15381]",N,5,Y,0,
918,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-20 0:00:20 UTC,Every 6 hours,-23.775302°,28.232718°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[16082,-635,613]",N,5,Y,0,
919,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-20 12:00:20 UTC,Every 6 hours,-23.779038°,28.246552°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[4915,-1167,-15193]",N,5,Y,0,
920,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-20 18:04:02 UTC,Every 6 hours,-23.778952°,28.234710°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[3608,-858,-15496]",N,5,Y,0,
921,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-21 0:06:42 UTC,Every 6 hours,-23.779958°,28.225915°,(-),10 meters,0 km/h,3.66 Volt,26°C,(-),Y,"[15945,1992,360]",N,5,N,1,
922,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-21 6:04:01 UTC,Every 6 hours,-23.784277°,28.232037°,(-),90 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[1480,3715,-15398]",N,5,N,1,
923,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-21 6:04:02 UTC,Every 6 hours,-23.784277°,28.232037°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[3299,-385,-15588]",N,5,Y,0,
924,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-21 18:04:50 UTC,Every 6 hours,-23.779657°,28.246683°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[-1237,4833,-15052]",N,5,Y,0,
925,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-21 23:59:50 UTC,Every 6 hours,0.000000°,0.000000°,(-),<10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[15603,-4189,-392]",N,5,N,1,
926,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-22 6:05:18 UTC,Every 6 hours,-23.782703°,28.247235°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[1716,302,-15759]",N,5,Y,0,
927,African Elephant: 4064,AWTIRDMVAPU395,IR-SAT Tag,60,2021-02-22 12:00:32 UTC,Every 6 hours,-23.789398°,28.247498°,(-),10 meters,0 km/h,3.67 Volt,37°C,(-),Y,"[3722,563,-15494]",N,5,N,1,
