individual_id,sex,source,n_obs,start_date,end_date,duration_days,duration_years,mean_interval_hrs,median_interval_hrs,park_id,wdpa_pid,cluster_id,hr_mcp_area_km2,hr_locoh_area_km2,hr_diameter_km
EF0085,F,CERU,1234,2004-11-06T12:55:58Z,2006-11-04T23:37:25Z,728.445451388889,1.99437495246787,14.1789868883482,12,Khaudum,17999,chobe,2232.64225709616,846.22141469098,97.5461029821
EF0086,F,CERU,1231,2004-11-06T12:56:58Z,2006-11-04T12:37:25Z,727.986423611111,1.99311820290516,14.2046131436314,12,Khaudum,17999,chobe,1319.98851245858,558.339578658812,50.6038974792561
EF0087,F,CERU,1171,2004-11-07T12:36:35Z,2006-11-03T23:43:12Z,726.462928240741,1.9889470999062,14.9018036562203,12,Khaudum,17999,chobe,2328.33008478321,935.508980408626,100.388456665529
EF0088,F,CERU,1182,2004-11-06T12:35:55Z,2006-11-03T23:34:52Z,727.457604166667,1.99167037417294,14.7832197290432,12,Khaudum,17999,chobe,2664.58241343221,726.295972240144,90.6168869835476
EF0089,F,CERU,1264,2004-11-06T12:35:35Z,2006-11-04T23:41:26Z,728.462395833333,1.99442134382843,13.8425158353127,12,Khaudum,17999,chobe,4494.65193152301,1498.13602328012,115.742938191602
EF0090,F,CERU,2640,2004-10-12T08:40:58Z,2008-07-16T16:37:11Z,1373.33070601852,3.75997455446549,12.4895554924003,12,Munyamadzi,4104,luangwa,645.406679058069,346.641184765094,33.1697287993069
EF0091,F,CERU,925,2004-10-11T08:11:04Z,2006-12-12T18:39:59Z,792.436747685185,2.16957357340229,20.5827726671477,12.1020833333333,Munyamadzi,4104,luangwa,1114.54101575903,437.533703086838,57.7501564131871
EF0092,F,CERU,2552,2004-10-13T08:14:04Z,2008-08-01T14:17:08Z,1388.25212962963,3.8008271858443,13.0607805217997,12,Lupande,4100,luangwa,320.552718464171,162.859146063114,24.8837911693108
EF0094,F,CERU,2794,2004-10-11T08:30:34Z,2008-10-22T16:27:43Z,1472.33135416667,4.03102355692448,12.651612065879,12,Munyamadzi,4104,luangwa,2326.68007035112,518.606665365389,107.020754556624
EF0095,F,CERU,2072,2006-04-11T16:49:21Z,2009-02-07T23:52:22Z,1033.29376157407,2.82900413846427,11.9744327753635,12,South Luangwa,1086,luangwa,1087.86907090903,418.426087122884,55.3759310371973
EF0096,F,CERU,2926,2006-04-11T16:56:56Z,2010-01-23T16:42:18Z,1382.98983796296,3.7864198164626,11.3476089268756,12,South Luangwa,1086,luangwa,1167.92942452934,528.826705642492,45.776596905484
EF0097,F,CERU,1473,2006-04-11T17:16:52Z,2008-02-12T06:15:52Z,671.540972222222,1.83857897939007,10.9490375905797,12,Lupande,4100,luangwa,1167.52895024391,258.620712366105,59.5814754145828
EF0098,F,CERU,3074,2006-11-04T17:14:23Z,2010-03-22T19:15:31Z,1234.08412037037,3.37873818034325,9.63814477347507,11.9991666666667,Luengue-Luiana National Park,4493,chobe,8857.13773358019,2424.27694387941,137.849856340124
EF0099,F,CERU,1603,2006-11-04T21:48:26Z,2010-01-20T15:02:38Z,1172.71819444444,3.21072743174386,17.5688119017894,12.0166666666667,Mudumu,30051,chobe,3746.15124887206,1100.71819392141,99.3385736762615
EF0104,F,CERU,2033,2007-10-28T16:32:12Z,2010-07-20T12:05:24Z,995.814722222222,2.72639212107385,11.7615912073491,12.0002777777778,Nacumua,555697581,,1281.45908220405,442.921045060048,45.8377497457694
EF0105,F,CERU,1613,2007-10-28T19:05:12Z,2011-02-21T11:40:37Z,1211.69126157407,3.31742987426167,18.0400684105321,12.0041666666667,Nacumua,555697581,,1022.99287692086,418.541436394549,40.3423660042415
EF0108,F,CERU,1270,2007-10-28T13:15:22Z,2009-07-21T23:26:13Z,632.424201388889,1.73148309757396,11.9607413974258,12.0002777777778,Nipepe,555697583,,609.953370626629,296.560336115047,32.7433930418102
EF0109,F,CERU,1054,2007-10-27T18:55:52Z,2009-04-06T21:18:58Z,527.099375,1.44311943874059,12.013660968661,12.0002777777778,Nungo,555697584,,1594.99977816522,525.702020494977,56.4170690995184
EF0110,F,CERU,1351,2007-11-13T10:31:51Z,2011-01-02T10:41:58Z,1146.00702546296,3.13759623672269,20.3734582304527,12.0044444444444,Kruger National Park,873,limpopo,1366.63560030813,253.396368260619,56.6586811836689
EF0117,F,CERU,2264,2008-11-10T07:15:34Z,2012-01-03T17:58:46Z,1149.44666666667,3.1470134610997,12.1903314184711,12,Quirimbas,9035_A,,596.778384495232,275.161768310392,32.1151759513105
EF0118,F,CERU,1467,2008-11-10T09:58:04Z,2010-10-30T13:23:29Z,719.142650462963,1.96890527163029,11.7731402531454,12,Quirimbas,9035_A,,590.574488763352,214.784041168338,32.6761218214763
EF0126,F,CERU,1122,2002-08-16T02:07:35Z,2003-08-22T03:10:51Z,371.043935185185,1.01586293000735,7.94384874615918,1.19694444444444,Chobe,600,chobe,1537.0505560238,607.167489040087,49.9689326094188
EF0127,F,CERU,3284,2001-08-12T14:45:06Z,2004-04-10T03:00:36Z,971.510763888889,2.6598515096205,7.10211950451823,1.5,Chobe,600,chobe,1781.77774839054,854.495175156667,55.6186890642798
EF0128,F,CERU,3234,2001-08-12T14:42:22Z,2004-04-10T01:19:30Z,971.442453703704,2.65966448652623,7.21145032133897,1.61833333333333,Chobe,600,chobe,1459.48286966194,553.152674059076,54.907951078346
EF0130,F,CERU,850,2003-03-19T03:29:55Z,2004-04-10T03:00:24Z,387.979502314815,1.06222998580374,10.9676184399948,1.5225,Okavango Delta,555577555,chobe,5622.23511142891,1161.47518452976,114.584547736688
EF0131,F,CERU,609,2003-03-20T00:00:17Z,2004-04-10T03:00:24Z,387.125081018519,1.05989070778513,15.2812531980994,1.94,Okavango Delta,555577555,chobe,3093.32074189269,772.421064409795,96.8338969208769
EF0132,F,CERU,922,2003-08-10T05:18:30Z,2004-11-29T13:18:20Z,477.333217592593,1.30686712551018,12.4386506213053,12,Bwabwata,303692,chobe,2572.09724206416,812.307137062534,104.715174241425
EF0133,F,CERU,1467,2003-07-30T00:54:05Z,2005-09-05T19:05:34Z,768.757974537037,2.10474462570031,12.5853965817796,12,Nxai Pan,601,chobe,13387.3142427922,2836.55723610828,175.321829468572
EF0142,F,CERU,14885,2005-10-29T22:51:00Z,2007-07-14T00:58:00Z,622.088194444444,1.70318465282531,1.00309840544656,1,Chobe,600,chobe,6276.24652429404,720.22767501637,101.536245466569
EF0143,F,CERU,12381,2005-10-29T22:11:42Z,2007-07-19T21:27:05Z,627.969016203704,1.71928546530788,1.21738743044337,0.999444444444445,Chobe,600,chobe,8539.86446924907,920.558840295251,152.417055562574
EF0146,F,CERU,2061,2004-07-10T16:28:48Z,2007-08-21T16:29:13Z,1137.00028935185,3.1129371371714,13.2466053128371,12,Hwange,1991,chobe,1831.67445284544,804.186365595886,60.784448401301
EF0148,F,CERU,1322,2005-07-16T20:00:43Z,2007-06-05T07:33:41Z,688.481226851852,1.88495886886202,12.5083644545378,12,Luengue-Luiana National Park,4493,chobe,8782.04520917526,2042.27660082028,128.682434129978
EF0151,F,CERU,1375,2004-07-10T18:46:34Z,2006-07-07T16:04:01Z,726.887118055556,1.99010846832459,12.696718219311,12,Hwange,1991,chobe,5388.95861102217,1231.20340687175,143.970134718092
EF0153,F,CERU,1841,2006-08-16T14:55:52Z,2008-06-14T08:59:58Z,667.752847222222,1.82820765837706,8.70981974637681,11.9216666666667,Sioma Ngwezi,1087,chobe,3393.90808636441,1623.37686564343,81.3739945872785
EF0154,F,CERU,671,2006-08-16T13:43:01Z,2007-11-14T11:49:17Z,454.921018518519,1.24550586863386,16.2956782752902,8,Sioma Ngwezi,1087,chobe,3491.00326735376,1344.11759442209,90.9402815932418
EF0170,F,CERU,628,2008-09-27T07:12:13Z,2010-04-01T07:45:22Z,551.023020833333,1.50861881131645,21.0917902711324,23.9888888888889,Chobe,600,chobe,2526.40755143583,1137.15638379433,83.7118816073319
EF0173,F,CERU,15313,2007-10-29T22:00:29Z,2009-07-30T21:00:30Z,639.958344907408,1.7521104583365,1.00306950612446,1,Kazuma Pan,1112,chobe,5402.10552970018,670.821507058422,107.003495933143
EF0176,F,CERU,13017,2007-08-21T19:09:13Z,2012-02-18T17:58:00Z,1641.95054398148,4.49541558927168,3.02756707556512,1.00138888888889,Luengue-Luiana National Park,4493,chobe,12852.4379944957,1948.66836230576,164.989478404201
EF0191,F,CERU,12076,2010-09-05T03:12:44Z,2012-02-18T17:35:25Z,531.599085648148,1.45543897508049,1.05659445594663,1,Okavango Delta,555577555,chobe,1388.30188980234,508.484448687317,51.8863834039681
EF0194,F,CERU,12015,2010-09-05T23:19:35Z,2012-02-18T18:05:01Z,530.781550925926,1.45320068699774,1.06032605478793,1,Chobe,600,chobe,6575.38030343099,929.503068401234,110.334762284172
EF0196,F,CERU,11587,2010-10-10T22:05:24Z,2012-02-18T18:55:01Z,495.867789351852,1.35761201739042,1.02717304889042,1,Okavango Delta,555577555,chobe,6374.11243273498,982.328090457824,106.225844844036
EF0197,F,CERU,8404,2011-01-30T01:21:39Z,2012-02-18T18:38:02Z,384.719710648148,1.05330516262327,1.09880674230103,1,Okavango Delta,555577555,chobe,297.086461891602,47.1428971962919,26.616248704116
EF0204,F,CERU,13231,2010-01-03T00:31:34Z,2012-02-18T17:57:07Z,776.726076388889,2.12656009962735,1.40902689594356,0.00722222222222222,Hwange,1991,chobe,8457.53722558588,1161.3294684665,157.227202586593
EF0205,F,CERU,12922,2012-06-05T22:52:08Z,2014-01-28T01:15:38Z,601.099652777778,1.64572115750247,1.11650736527101,1,Kruger National Park,873,limpopo,1450.22286207298,344.390772864564,67.7224253904162
EF0206,F,CERU,10128,2012-06-06T01:13:01Z,2014-03-15T05:06:39Z,647.16224537037,1.77183366288945,1.53371125593847,1.00138888888889,Kruger National Park,873,limpopo,483.336735353874,191.326998680204,36.7103783274149
EF0207,F,CERU,16573,2012-06-05T23:27:23Z,2014-06-30T21:59:01Z,754.938634259259,2.06690933404315,1.0933217005927,1,Kruger National Park,873,limpopo,1326.6554159006,399.842099007422,51.8731738468793
EF0208,F,CERU,25404,2012-06-05T23:54:37Z,2015-09-20T12:44:06Z,1201.53436342593,3.28962180267194,1.13517398426258,1,Kruger National Park,873,limpopo,885.41098325388,340.51456770216,43.6040927366994
EF0209,F,CERU,28968,2012-06-06T01:29:48Z,2016-03-31T17:57:16Z,1394.68574074074,3.81844145308896,1.15553760409355,1,Kruger National Park,873,limpopo,2264.59010016078,524.560505100615,77.7121226276538
EF0210,F,CERU,30111,2012-06-06T01:21:56Z,2016-03-31T21:57:15Z,1394.8578587963,3.81891268664284,1.11180965164766,1,Kruger National Park,873,limpopo,1234.59437843998,503.34861113702,44.9968965279422
EF0211,F,CERU,22082,2012-06-05T23:54:13Z,2015-08-11T11:42:51Z,1161.49210648148,3.17999207797805,1.26243424462459,1,Kruger National Park,873,limpopo,1169.70026354749,464.906180882884,49.4846746368075
EF0212,F,CERU,9906,2012-06-05T22:11:18Z,2013-09-18T10:57:49Z,469.532303240741,1.28550938601161,1.13768554041169,1.00138888888889,Kruger National Park,873,limpopo,1580.83681770655,378.626204651761,76.750529777259
EF0213,F,CERU,22632,2012-06-06T22:57:19Z,2015-11-15T11:35:25Z,1256.52645833333,3.44018195300023,1.33253656488887,1.00027777777778,Kruger National Park,873,limpopo,1155.62894937377,497.211174468011,44.6857604321774
EF0214,F,CERU,23037,2012-06-07T01:41:48Z,2015-06-15T13:56:47Z,1103.51040509259,3.02124683119122,1.1496896041944,1.00138888888889,Kruger National Park,873,limpopo,1938.81153154242,578.479005315486,54.551757009707
EF0215,F,CERU,21847,2012-06-06T23:36:44Z,2015-06-13T13:01:35Z,1101.55892361111,3.01590396608107,1.21017184686747,1.00138888888889,Kruger National Park,873,limpopo,788.503382604225,369.201087108027,39.2926907843746
EF0216,F,CERU,22759,2012-06-07T01:25:12Z,2015-04-21T08:29:28Z,1048.29462962963,2.87007427687784,1.1055044868227,1,Kruger National Park,873,limpopo,1364.06453996323,368.700410807737,61.4341467052865
EF0217,F,CERU,21473,2012-06-07T00:16:43Z,2015-04-20T07:44:16Z,1047.31079861111,2.86738069434938,1.17061564673373,1.00111111111111,Kruger National Park,873,limpopo,593.656528441608,320.691218671111,31.7316166489631
EF0218,F,CERU,30912,2012-06-07T00:16:33Z,2016-03-31T21:23:06Z,1393.87954861111,3.81623421933227,1.08223962882685,1,Kruger National Park,873,limpopo,1438.16458144523,540.831888773203,53.9720418531262
EF0219,F,CERU,24463,2012-06-08T23:58:39Z,2015-06-11T08:02:07Z,1097.33574074074,3.00434152153522,1.07661097938753,1,Kruger National Park,873,limpopo,1206.30408719829,472.140935009664,45.9421425363885
EF0220,F,CERU,30542,2012-06-09T01:24:54Z,2016-03-31T21:42:31Z,1391.84556712963,3.81066548153218,1.09375245116765,1,Kruger National Park,873,limpopo,2377.59427749719,420.630920252657,82.5273296456305
EF0221,F,CERU,22160,2012-06-08T22:33:44Z,2015-04-17T08:28:34Z,1042.4130787037,2.85397146804573,1.12901818172701,1,Kruger National Park,873,limpopo,716.043630428475,304.691066652011,41.5971185950131
EF0222,F,CERU,13654,2012-06-19T22:41:29Z,2014-03-16T01:10:30Z,634.103483796296,1.7360807222349,1.11466224354436,1,Kruger National Park,873,limpopo,1007.66136248457,382.007798932502,47.4803658568152
EF0224,F,CERU,30395,2012-06-22T22:19:20Z,2016-03-04T10:03:37Z,1350.48908564815,3.69743760615509,1.0663860648666,1,Kruger National Park,873,limpopo,1677.48850770889,476.194904025085,62.5017861352255
EF0225,F,CERU,22677,2012-06-22T22:09:05Z,2015-09-01T13:21:03Z,1165.63331018519,3.19133007579791,1.23369198467298,1,Limpopo,20295,limpopo,1941.15973135648,478.307237138879,61.0836895605097
EF0226,F,CERU,29134,2012-06-22T22:55:00Z,2016-03-31T15:01:11Z,1377.67096064815,3.77185752401957,1.13493643138556,1,Kruger National Park,873,limpopo,1894.06160000059,595.118002410581,91.005939622316
EF0227,F,CERU,24786,2012-06-22T22:58:16Z,2016-02-15T14:59:43Z,1332.66767361111,3.64864523918169,1.29045891332123,1,Kruger National Park,873,limpopo,732.07279360499,348.773181503477,41.2729183435271
EF0228,F,CERU,15479,2012-06-22T22:58:30Z,2014-08-06T15:15:29Z,774.678460648148,2.12095403325982,1.20120707168598,1,Kruger National Park,873,limpopo,801.126072479206,365.309940947921,43.6928433502704
EF0229,F,CERU,23627,2012-06-22T23:41:36Z,2015-12-01T14:59:11Z,1256.63721064815,3.44048517631252,1.27652980003198,1,Kruger National Park,873,limpopo,1447.69535428453,600.65041821257,54.5516040005464
EF0231,F,CERU,16550,2012-10-05T22:31:52Z,2014-11-30T21:43:12Z,785.966203703704,2.15185818946941,1.1398385938056,1,Okavango Delta,555577555,chobe,3701.78128116927,833.45091168272,86.7955976458184
EF0232,F,CERU,17372,2012-10-05T22:21:52Z,2014-11-30T21:16:08Z,785.954351851852,2.15182574086749,1.08588477603157,1,Okavango Delta,555577555,chobe,1885.76043114722,389.254816490586,59.8916793951293
EF0234,F,CERU,16133,2012-10-05T23:07:37Z,2014-11-29T08:33:59Z,784.393310185185,2.14755184171166,1.16696252445106,1,Chobe,600,chobe,2448.15856752273,728.115155221414,63.6807386731007
EF0236,F,CERU,17448,2012-10-07T01:52:48Z,2014-11-30T07:00:08Z,784.213425925926,2.14705934545086,1.07875979951982,1,Chobe,600,chobe,11807.9028901126,1613.09395119524,226.66953543013
EF0237,F,CERU,16933,2012-10-08T01:14:13Z,2014-11-29T13:12:39Z,782.498912037037,2.14236526225061,1.10914091004541,1,Chobe,600,chobe,5785.12743261498,1008.59991349314,121.204003302895
EF0238,F,CERU,16977,2012-10-07T22:11:26Z,2014-11-29T06:42:12Z,782.354699074074,2.14197042867645,1.10606225128286,1,Chobe,600,chobe,1238.03205908858,423.611061828559,50.0184915722818
EF0240,F,CERU,16730,2012-10-08T23:05:42Z,2014-11-28T08:39:49Z,780.39869212963,2.13661517352397,1.11958686180352,1,Chobe,600,chobe,1318.50428274467,379.619475753047,49.2109995527964
EF0241,F,CERU,10056,2013-08-31T22:48:47Z,2014-11-30T21:13:34Z,455.933877314815,1.24827892488656,1.08825589811592,1,Chobe,600,chobe,7040.07958962051,1182.67772148816,200.865263835251
EF0242,F,CERU,9741,2013-08-31T22:56:57Z,2014-11-30T21:43:49Z,455.949212962963,1.24832091160291,1.12348882044262,1,Chobe,600,chobe,3160.68773769482,475.065552257653,92.2685057158089
EF0243,F,CERU,7726,2014-06-30T22:22:06Z,2015-12-05T16:49:56Z,522.769328703704,1.43126441807996,1.62413772024452,1,Kruger National Park,873,limpopo,945.382534242115,250.641321858132,40.9734799096634
EF0244,F,CERU,6079,2014-06-30T22:30:11Z,2015-12-29T09:26:24Z,546.455706018519,1.49611418485563,2.15777179079376,1,Kruger National Park,873,limpopo,538.374639580212,117.158317628136,32.5477786889789
EF0245,F,CERU,11858,2014-06-30T22:53:37Z,2016-03-31T21:54:37Z,639.959027777778,1.75211232793368,1.29535436169914,1,Kruger National Park,873,limpopo,1485.22303858063,460.468387455859,57.7551878339899
EF0251,F,CERU,15370,2013-08-14T23:35:12Z,2015-09-23T18:00:47Z,769.767766203704,2.10750928460973,1.20205780394879,1,Kruger National Park,873,limpopo,1289.52753415872,141.073654866685,71.5398131915962
EF0254,F,CERU,11209,2013-08-16T22:13:41Z,2015-10-28T09:12:09Z,802.457268518519,2.1970082642533,1.71832391545721,1.00138888888889,Kruger National Park,873,limpopo,860.294412179913,309.207661099904,39.5542555948093
EF0255,F,CERU,11263,2013-08-16T23:58:06Z,2016-03-20T04:21:50Z,946.183148148148,2.59050827692854,2.01637325124805,1,Kruger National Park,873,limpopo,1039.81560678046,313.80059913262,53.7806597310446
EF0256,F,CERU,1745,2009-07-02T22:14:00Z,2011-11-13T01:16:17Z,863.126585648148,2.36311180191143,11.8778887933231,12,Gonarezhou,1104,limpopo,897.844080059327,474.548938496832,41.4241220432205
EF0258,F,CERU,2160,2009-07-02T22:21:00Z,2012-03-30T21:29:32Z,1001.96425925926,2.7432286358912,11.1380927384077,12,Gonarezhou,1104,limpopo,106.332840263633,71.8545620689777,13.6742223561482
EF0259,F,CERU,4796,2016-02-01T03:57:45Z,2018-05-30T13:32:26Z,849.399085648148,2.32552795523107,4.2514239949021,4.00055555555556,Gonarezhou,1104,limpopo,452.549652451019,208.050404592714,27.6038196004364
EF0260,F,CERU,6350,2016-02-01T02:30:19Z,2020-06-15T00:57:00Z,1595.93519675926,4.36943243465916,6.0328311107611,4,Gonarezhou,1104,limpopo,1132.22511536318,595.657896694402,43.8046671127366
EM0010,M,CERU,855,2000-09-22T15:49:00Z,2002-11-27T02:16:00Z,795.435416666667,2.17778348163358,22.3541569086651,5.225,Maputo,4652,kzn,1013.71073564566,317.714969386033,61.9359424952925
EM0011,M,CERU,1031,2000-09-22T13:29:00Z,2002-10-27T20:05:00Z,765.275,2.09520876112252,17.8316504854369,4.58333333333333,Maputo,4652,kzn,1300.09231552784,358.542431817705,72.5055104180502
EM0014,M,CERU,753,2000-09-26T00:13:00Z,2002-11-27T02:14:00Z,792.084027777778,2.16860787892615,25.2792774822695,5.60833333333333,Maputo,4652,kzn,1014.4288565199,422.610386122348,61.3795780600082
EM0035,M,CERU,2156,2003-10-25T09:18:34Z,2006-11-02T03:51:09Z,1103.77262731482,3.02196475650873,12.2925953854086,7.99861111111111,Okavango Delta,555577555,chobe,3478.7367481799,794.606963429765,80.7367096036808
EM0051,M,CERU,957,2003-05-21T18:47:35Z,2004-12-15T00:13:00Z,573.225983796296,1.56940721094126,14.3906104718735,8.00347222222222,Kafue,1085,kafue,3099.34847744041,1325.92871800687,96.346209874323
EM0053,M,CERU,959,2003-05-21T18:40:35Z,2004-12-01T22:15:31Z,560.149259259259,1.53360509037443,14.032966829042,8.00138888888889,Nkala,4112,kafue,522.01213631332,316.05134342913,32.9530693120363
EM0056,M,CERU,1015,2003-05-20T18:16:30Z,2005-02-24T00:11:55Z,645.24681712963,1.76658950617284,15.2721140149025,8.00694444444445,Kafue,1085,kafue,1023.64575887178,389.399527411021,51.5427374386882
EM0059,M,CERU,1020,2003-05-23T14:33:38Z,2005-04-18T16:28:38Z,696.079861111111,1.90576279564986,16.3944226365718,16,Kafue,1085,kafue,4217.07011459139,1830.17705974412,112.22441225035
EM0064,M,CERU,1357,2003-09-03T13:56:29Z,2007-02-19T13:53:10Z,1264.99769675926,3.46337493979263,22.3893397656506,23.9997222222222,Limpopo,20295,limpopo,2860.229495144,1042.39955421691,71.8955910348624
EM0065,M,CERU,1333,2003-09-03T15:21:18Z,2006-10-06T13:50:55Z,1128.9372337963,3.09086169417193,20.3412114197531,23.9997222222222,Kruger National Park,873,limpopo,4302.30298029327,988.732183654721,104.493236265065
EM0066,M,CERU,2838,2004-08-06T16:29:34Z,2008-09-07T15:20:18Z,1492.95189814815,4.08747952949527,12.629836290291,12,Kasungu National Park,780,luangwa,494.473114710472,267.351051189579,29.525838405913
EM0080,M,CERU,2375,2004-08-09T16:28:23Z,2008-02-16T17:47:18Z,1286.05480324074,3.52102615534768,13.0013964944304,12,Vwaza Marsh Wildlife Reserve,4648,luangwa,1016.43174928193,344.52880080295,42.7237917347567
EM0100,M,CERU,2710,2006-11-03T17:35:42Z,2010-03-21T16:41:49Z,1233.96258101852,3.37840542373311,10.9321158894221,12,Mudumu,30051,chobe,5582.30946378759,1389.35327896872,105.173385471299
EM0101,M,CERU,2607,2006-11-03T05:42:56Z,2009-12-05T19:40:58Z,1128.58196759259,3.08988902831648,10.3936942525795,12,Nkasa Rupara,30052,chobe,6064.24945182628,1752.14244464725,119.437204206883
EM0102,M,CERU,2431,2006-11-04T20:06:11Z,2009-12-22T16:14:53Z,1143.839375,3.13166153319644,11.2971790123457,12,Bwabwata,303692,chobe,31726.2621338759,4772.7956865543,314.869688976813
EM0103,M,CERU,1671,2006-11-03T06:34:17Z,2009-01-24T05:29:01Z,812.954675925926,2.22574859938652,11.6831809713906,12,Mudumu,30051,chobe,4553.4173189821,1388.73877217793,121.10666422
EM0106,M,CERU,560,2007-10-27T08:12:57Z,2008-11-08T11:12:12Z,378.124479166667,1.03524840292037,16.234324686941,12.0005555555556,Nungo,555697584,,2778.77073688988,881.261430147086,77.8221903563878
EM0112,M,CERU,1020,2007-11-13T17:36:52Z,2011-06-16T13:26:06Z,1310.82585648148,3.58884560296093,30.8732292007415,12.0083333333333,Kruger National Park,873,limpopo,2831.09129804356,463.487927792037,113.533681964867
EM0115,M,CERU,1478,2008-11-10T14:51:03Z,2010-12-25T20:11:35Z,775.222592592593,2.12244378533222,12.5967110509291,12.0013888888889,Quirimbas,9035_A,,1733.40367683553,529.84918102999,73.1334135236596
EM0120,M,CERU,1661,2008-11-10T09:43:54Z,2011-03-13T01:47:28Z,852.669143518519,2.33448088574543,12.3277466532798,12,Quirimbas,9035_A,,1763.37797091976,552.65965768508,58.2320433667847
EM0135,M,CERU,5099,2004-10-16T23:02:44Z,2006-07-09T07:52:52Z,630.368148148148,1.72585393059041,2.96760210975982,2.00111111111111,Chobe,600,chobe,7534.38471158965,2076.07338204183,126.793018646307
EM0136,M,CERU,7466,2004-10-16T22:58:14Z,2006-07-08T21:40:49Z,629.946238425926,1.72469880472533,2.02527926620525,1.99972222222222,Chobe,600,chobe,7815.92144223003,1401.14052799068,172.313677982938
EM0140,M,CERU,11841,2004-10-24T22:59:19Z,2007-07-19T20:49:08Z,997.909594907407,2.73212756990392,2.02278971940691,2,Okavango Delta,555577555,chobe,9488.67369732776,1633.76469147052,142.04333553896
EM0141,M,CERU,10507,2004-10-16T23:02:12Z,2007-06-18T20:55:19Z,974.911886574074,2.66916327604127,2.22709739936967,2,Chobe,600,chobe,14523.4277931726,1696.66336622092,246.516547292716
EM0145,M,CERU,1503,2003-07-29T23:41:33Z,2005-09-10T04:21:55Z,773.194699074074,2.11689171546632,12.3546423287469,12,Chobe,600,chobe,2938.91397994484,1007.26887629446,83.3701688104411
EM0147,M,CERU,1382,2003-07-28T07:52:04Z,2005-07-03T18:02:33Z,706.423946759259,1.9340833586838,12.2767376699654,12,Chobe,600,chobe,22864.7361669505,5290.41245225445,200.489810471622
EM0149,M,CERU,999,2005-07-16T09:37:49Z,2007-01-27T19:19:53Z,560.404212962963,1.53430311557279,13.476654419951,12,Bwabwata,303692,chobe,3587.51136186985,1047.33805984529,88.6035250630629
EM0152,M,CERU,1388,2003-08-10T02:35:23Z,2005-07-15T04:09:15Z,705.065185185185,1.9303632722387,12.2001185612433,12,Luengue-Luiana National Park,4493,chobe,7650.81958818375,2571.82320029095,120.887840630932
EM0155,M,CERU,1735,2006-08-15T11:03:18Z,2008-08-02T09:47:19Z,717.947233796296,1.9656323991685,9.93698593489683,11.9951388888889,Sioma Ngwezi,1087,chobe,20394.1037477905,2739.76690502015,214.302278789914
EM0156,M,CERU,985,2006-08-16T12:43:25Z,2008-01-31T11:50:03Z,532.962939814815,1.45917300428423,12.9990960930443,12,Sioma Ngwezi,1087,chobe,16538.1424492564,3177.38864620764,204.550371766364
EM0157,M,CERU,1588,2006-08-15T11:01:50Z,2008-06-13T10:55:03Z,667.995289351852,1.8288714287525,10.1020081565497,11.9861111111111,Luengue-Luiana National Park,4493,chobe,12328.0360268878,1887.69487505029,170.032790162731
EM0158,M,CERU,1231,2006-08-18T13:34:25Z,2008-07-12T20:17:47Z,694.280115740741,1.90083536137095,13.5469290876242,12,Mosi oa tunya,2347,chobe,1266.63261049785,344.264433828255,47.5063005127046
EM0159,M,CERU,1050,2006-08-18T12:49:57Z,2008-04-19T09:04:29Z,609.843425925926,1.66966030369863,13.9525664654168,12,Zambezi,2530,chobe,537.184221880615,223.538098050041,29.8038241083403
EM0172,M,CERU,3314,2008-07-14T08:19:52Z,2010-08-11T02:43:25Z,757.766354166667,2.07465120921743,5.48940310896469,4.00166666666667,Fuller,20342,chobe,2704.84212491385,525.816921342552,91.6546257196941
EM0178,M,CERU,1466,2009-08-19T08:43:54Z,2011-09-09T20:49:50Z,751.50412037037,2.05750614748904,12.3113302995829,12,Chobe,600,chobe,1184.04153661453,591.521055296725,45.6890908891157
EM0179,M,CERU,1128,2009-08-13T13:31:41Z,2010-12-25T05:57:40Z,498.684710648148,1.36532432757878,10.6197276446811,8,,,chobe,4817.53853636195,1130.16100752789,118.369171825474
EM0180,M,CERU,2034,2009-08-14T00:29:26Z,2011-07-17T08:47:20Z,702.345763888889,1.92291790250209,8.29134202328251,8,Nxai Pan,601,chobe,6272.35996101396,1170.77528679896,142.892446375123
EM0181,M,CERU,4494,2009-08-13T23:56:08Z,2011-11-03T09:26:45Z,811.396261574074,2.22148189342662,4.33418879986151,1.02361111111111,Makgadikgadi Pans,1224,chobe,13954.7878770265,1602.20793562549,190.215582924187
EM0182,M,CERU,1625,2009-08-14T00:57:54Z,2011-07-17T01:25:43Z,702.01931712963,1.9220241399853,10.3746697112753,8,Nxai Pan,601,chobe,6711.43982124246,1567.0307653662,113.016986600039
EM0187,M,CERU,12248,2010-06-13T22:01:19Z,2011-12-18T14:54:00Z,552.703252314815,1.51321903440059,1.0831124402348,1,Chobe,600,chobe,2132.09846326621,405.01619098992,64.7949340251944
EM0190,M,CERU,13123,2010-07-11T23:58:19Z,2012-02-18T14:24:59Z,586.601851851852,1.60602834182574,1.07288861792748,1,Okavango Delta,555577555,chobe,2168.64905778978,451.162595624315,72.3436294841391
EM0192,M,CERU,11713,2010-09-05T01:33:39Z,2012-02-18T17:58:55Z,531.684212962963,1.45567204096636,1.08951682984214,1,Chobe,600,chobe,4308.48697075754,527.195587102826,101.25056450349
