term,estimate,std_error,statistic,p_value,individual_id,sex,n_true,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range,season
distance_to_water_km,-0.144816937703605,0.0669930159425315,-2.16167216337644,0.030643454747815,5742,F,990,10890,-0.276123248950966,-0.013510626456243,3009.96636869853,6.25005314084996,3.22236892315982,0.0671619109190228,1.47574165009691,1550.66723632812,21.4392738342285,9.16017436981201,0.621017579454929,15.3548257090152,wet_season
distance_to_settlement_km,-0.179147113690391,0.0602848659597011,-2.97167640399411,0.00296178671699033,5742,F,990,10890,-0.297305450971405,-0.060988776409377,3009.96636869853,6.25005314084996,3.22236892315982,0.0671619109190228,1.47574165009691,1550.66723632812,21.4392738342285,9.16017436981201,0.621017579454929,15.3548257090152,wet_season
human_modification,-0.400149127556988,0.0660082334815018,-6.06210932260635,1.34347842721423e-09,5742,F,990,10890,-0.529525265180732,-0.270772989933245,3009.96636869853,6.25005314084996,3.22236892315982,0.0671619109190228,1.47574165009691,1550.66723632812,21.4392738342285,9.16017436981201,0.621017579454929,15.3548257090152,wet_season
slope,0.21331090254849,0.0323420612994753,6.59546404829646,4.23927760874974e-11,5742,F,990,10890,0.149920462401518,0.276701342695461,3009.96636869853,6.25005314084996,3.22236892315982,0.0671619109190228,1.47574165009691,1550.66723632812,21.4392738342285,9.16017436981201,0.621017579454929,15.3548257090152,wet_season
evi_mean,0.105232341591835,0.0532645839696727,1.97565312162676,0.048194077715661,5741,F,1132,12452,0.000833757011276248,0.209630926172393,3019.06730307271,6.25876584115363,3.2949565132019,0.0648764314061438,1.48242699726519,1521.75341796875,21.6883869171143,9.16017436981201,0.621017579454929,7.0246481783688,wet_season
distance_to_water_km,-0.190817673736372,0.0641660651843705,-2.9738098041089,0.00294127324919074,5741,F,1132,12452,-0.316583161497738,-0.0650521859750057,3019.06730307271,6.25876584115363,3.2949565132019,0.0648764314061438,1.48242699726519,1521.75341796875,21.6883869171143,9.16017436981201,0.621017579454929,7.0246481783688,wet_season
distance_to_settlement_km,-0.165936882248232,0.0582180843960397,-2.85026352154452,0.00436830202555969,5741,F,1132,12452,-0.28004432766447,-0.0518294368319943,3019.06730307271,6.25876584115363,3.2949565132019,0.0648764314061438,1.48242699726519,1521.75341796875,21.6883869171143,9.16017436981201,0.621017579454929,7.0246481783688,wet_season
human_modification,-0.404264823079421,0.06305541061406,-6.41126303266478,1.44318948559392e-10,5741,F,1132,12452,-0.527853427882979,-0.280676218275864,3019.06730307271,6.25876584115363,3.2949565132019,0.0648764314061438,1.48242699726519,1521.75341796875,21.6883869171143,9.16017436981201,0.621017579454929,7.0246481783688,wet_season
slope,0.204950430460107,0.0310561348314255,6.59935409131209,4.12952942730704e-11,5741,F,1132,12452,0.144080406190514,0.265820454729701,3019.06730307271,6.25876584115363,3.2949565132019,0.0648764314061438,1.48242699726519,1521.75341796875,21.6883869171143,9.16017436981201,0.621017579454929,7.0246481783688,wet_season
evi_mean,0.0721457356137515,0.053933374527439,1.33768258051509,0.180999931777495,5740,F,1045,11495,-0.0335636784600289,0.177855149687532,3015.19510085482,5.99306270827342,3.2634887848176,0.0660741346942933,1.45553215048339,1490.81298828125,21.513219833374,9.13928699493408,0.625681583303958,7.05956412665546,wet_season
