term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,sum_loglik,n,generic_r2,log_cpo_approx,clean_response,clean_term
local_density_km2_scaled:percent_population_growth_scaled,-0.0927863778184771,0.0144232052193883,-0.121055340590108,-0.064517415046846,negative,10,150,1957,186435.568046066,TRUE,tree_cover_1000m_coef,-91565.6311020732,75464,-0.0107605663001829,-1.21336837567679,Woody Cover Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.0216481144265779,0.0128081579776659,-0.00345541391794661,0.0467516427711024,non-significant,10,150,1957,186435.568046066,TRUE,tree_cover_1000m_coef,-91565.6311020732,75464,-0.0107605663001829,-1.21336837567679,Woody Cover Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.0833047714029563,0.015747043954922,0.05244113238834,0.114168410417573,positive,10,150,1957,186435.568046066,TRUE,tree_cover_1000m_coef,-91565.6311020732,75464,-0.0107605663001829,-1.21336837567679,Woody Cover Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.104247355713401,0.0265324865091446,-0.156250073691619,-0.0522446377351829,negative,10,150,1957,186435.568046066,TRUE,tree_cover_1000m_coef,-91565.6311020732,75464,-0.0107605663001829,-1.21336837567679,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.600677217983366,0.199411604546679,0.209837654972531,0.9915167809942,positive,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,(Intercept)
local_density_km2_scaled,0.137271127245697,0.0231784397524746,0.0918422201130155,0.182700034378379,positive,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Local Elephant Density
percent_population_growth_scaled,-0.00511340356103087,0.0328594000303609,-0.0695166441741326,0.0592898370520709,non-significant,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.0741984977303782,0.0271517821572254,-0.127415012874617,-0.0209819825861393,negative,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.0982422469073329,0.0115745890336635,-0.120928024549166,-0.0755564692655003,negative,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.023873347648193,0.0491175673204953,-0.120142010604585,0.0723953153081994,non-significant,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.100829522027116,0.0490434711190723,-0.196952959097328,-0.00470608495690399,negative,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.0901730606824539,0.0322865964862527,-0.153453626978887,-0.0268924943860211,negative,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.0927930699220826,0.0144232257254251,-0.121062072884807,-0.0645240669593577,negative,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.021580486737299,0.012808043230844,-0.0035228167075872,0.0466837901821852,non-significant,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.0832689700120003,0.0157473610861692,0.0524047094315612,0.114133230592439,positive,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.104436200674511,0.0265361402920735,-0.156446079935677,-0.0524263214133448,negative,10,100,2246,186434.851227717,TRUE,tree_cover_1000m_coef,-91564.6076229987,75464,-0.0117685275912638,-1.21335481319568,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.563252704793325,0.192049375927277,0.186842844722468,0.939662564864182,positive,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,(Intercept)
local_density_km2_scaled,0.138358164600177,0.0231933245094035,0.0929000838799958,0.183816245320358,positive,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Local Elephant Density
percent_population_growth_scaled,-0.00908971143077797,0.0328459420600805,-0.0734665749068252,0.0552871520452692,non-significant,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.0737812261769725,0.0270862927090141,-0.12686938436135,-0.0206930679925949,negative,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.0985515939077695,0.0115887263542658,-0.121265080188821,-0.0758381076267184,negative,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.0266909829142588,0.0490757592018646,-0.122877703463874,0.0694957376353559,non-significant,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.0995558353396591,0.0490069456999675,-0.195607683903905,-0.00350398677541273,negative,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.0922955110559256,0.0322564372813622,-0.155516966396971,-0.0290740557148807,negative,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.092836122828143,0.0144288511446142,-0.121116151409876,-0.0645560942464096,negative,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.0221279558265013,0.0128079176722515,-0.00297510152806581,0.0472310131810683,non-significant,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.0832291568552112,0.015763318328025,0.052333620655442,0.11412469305498,positive,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.106212188064448,0.0265229335343459,-0.158196182556116,-0.0542281935727803,negative,10,50,3990,186439.770499374,TRUE,tree_cover_1000m_coef,-91565.6460239238,75464,0.00015231703142482,-1.21336857341148,Woody Cover Trend,MAT Trend:Prec Trend
