term,estimate,std_error,statistic,p_value,individual_id,sex,n_true,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,enerscape_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,enerscape_range,slope_range
human_modification,-0.0338129920802224,0.0135311866439401,-2.49889333212069,0.0124581803752937,EF0214,F,19352,212872,-0.060334117902345,-0.00729186625809984,2641.90200822409,2.59082800537854,7.12328103004241,0.0913308870903508,131.536406660713,2.13666093917953,2841.9794921875,8.77504730224609,17.5697746276855,0.657700393348932,641.706466674805,19.0947364801541
enerscape,-0.036592824360685,0.00800899777409533,-4.56896423158495,4.90140412631705e-06,EF0214,F,19352,212872,-0.0522904599979119,-0.0208951887234582,2641.90200822409,2.59082800537854,7.12328103004241,0.0913308870903508,131.536406660713,2.13666093917953,2841.9794921875,8.77504730224609,17.5697746276855,0.657700393348932,641.706466674805,19.0947364801541
slope,-0.0850567199092021,0.0096774684688704,-8.78914978465751,1.50696041213012e-18,EF0214,F,19352,212872,-0.104024558108188,-0.0660888817102162,2641.90200822409,2.59082800537854,7.12328103004241,0.0913308870903508,131.536406660713,2.13666093917953,2841.9794921875,8.77504730224609,17.5697746276855,0.657700393348932,641.706466674805,19.0947364801541
evi_mean,0.00198385850536832,0.0173601901119443,0.114276312216384,0.909018759584512,EF0221,F,18758,206268,-0.0320421141140424,0.0360098311247791,2528.61308846261,2.21516641280336,5.33169438495328,0.0990833860428751,129.439602394273,1.31730482100585,3078.88037109375,8.31899833679199,15.2121086120605,0.721876012627035,640.969467163086,27.9730281829834
distance_to_water_km,-0.282334368770038,0.035255656922818,-8.00820048221273,1.16399044232116e-15,EF0221,F,18758,206268,-0.351435456338761,-0.213233281201314,2528.61308846261,2.21516641280336,5.33169438495328,0.0990833860428751,129.439602394273,1.31730482100585,3078.88037109375,8.31899833679199,15.2121086120605,0.721876012627035,640.969467163086,27.9730281829834
distance_to_settlement_km,0.0262226077609576,0.0622826743595457,0.42102571912021,0.673736301393215,EF0221,F,18758,206268,-0.095851433983752,0.148296649505667,2528.61308846261,2.21516641280336,5.33169438495328,0.0990833860428751,129.439602394273,1.31730482100585,3078.88037109375,8.31899833679199,15.2121086120605,0.721876012627035,640.969467163086,27.9730281829834
human_modification,0.0728747435490983,0.0134358220802199,5.42391400496318,5.83079418350219e-08,EF0221,F,18758,206268,0.0465405322718673,0.0992089548263293,2528.61308846261,2.21516641280336,5.33169438495328,0.0990833860428751,129.439602394273,1.31730482100585,3078.88037109375,8.31899833679199,15.2121086120605,0.721876012627035,640.969467163086,27.9730281829834
enerscape,-0.0330278179747284,0.00845437574443603,-3.90659452254231,9.3606036093602e-05,EF0221,F,18758,206268,-0.049598394433823,-0.0164572415156338,2528.61308846261,2.21516641280336,5.33169438495328,0.0990833860428751,129.439602394273,1.31730482100585,3078.88037109375,8.31899833679199,15.2121086120605,0.721876012627035,640.969467163086,27.9730281829834
slope,-0.0711430924544294,0.0118474673004932,-6.00491992507696,1.91426355459843e-09,EF0221,F,18758,206268,-0.0943641283633961,-0.0479220565454627,2528.61308846261,2.21516641280336,5.33169438495328,0.0990833860428751,129.439602394273,1.31730482100585,3078.88037109375,8.31899833679199,15.2121086120605,0.721876012627035,640.969467163086,27.9730281829834
evi_mean,-0.0314983333466433,0.0129223655993239,-2.43750520015402,0.014789001509002,EF0219,F,21918,241048,-0.0568261699213181,-0.00617049677196856,2631.66323808684,2.39530397543084,6.16826872854498,0.10628848458813,131.453342822018,2.19579518898534,2087.07373046875,8.7952470779419,17.5500812530518,0.683070693165064,642.501472473145,20.5420265197754
distance_to_water_km,-0.411712210558046,0.0618681002143495,-6.65467679032683,2.83923288269442e-11,EF0219,F,21918,241048,-0.532973686978171,-0.290450734137921,2631.66323808684,2.39530397543084,6.16826872854498,0.10628848458813,131.453342822018,2.19579518898534,2087.07373046875,8.7952470779419,17.5500812530518,0.683070693165064,642.501472473145,20.5420265197754
distance_to_settlement_km,-0.0765863173306515,0.107884354154749,-0.709892717351733,0.477770666890617,EF0219,F,21918,241048,-0.288039651473959,0.134867016812656,2631.66323808684,2.39530397543084,6.16826872854498,0.10628848458813,131.453342822018,2.19579518898534,2087.07373046875,8.7952470779419,17.5500812530518,0.683070693165064,642.501472473145,20.5420265197754
human_modification,-0.0283200731209343,0.0166605272460672,-1.69983054573615,0.0891628041427318,EF0219,F,21918,241048,-0.060974706523226,0.00433456028135729,2631.66323808684,2.39530397543084,6.16826872854498,0.10628848458813,131.453342822018,2.19579518898534,2087.07373046875,8.7952470779419,17.5500812530518,0.683070693165064,642.501472473145,20.5420265197754
enerscape,-0.0427989075636144,0.00776007337945609,-5.51527098660171,3.48242950238178e-08,EF0219,F,21918,241048,-0.0580086513873484,-0.0275891637398805,2631.66323808684,2.39530397543084,6.16826872854498,0.10628848458813,131.453342822018,2.19579518898534,2087.07373046875,8.7952470779419,17.5500812530518,0.683070693165064,642.501472473145,20.5420265197754
slope,0.0206046320831861,0.00890727425962691,2.3132365168746,0.0207096388708938,EF0219,F,21918,241048,0.0031463745343174,0.0380628896320549,2631.66323808684,2.39530397543084,6.16826872854498,0.10628848458813,131.453342822018,2.19579518898534,2087.07373046875,8.7952470779419,17.5500812530518,0.683070693165064,642.501472473145,20.5420265197754
evi_mean,-0.115724487695554,0.0116500339959137,-9.93340343351317,2.97909924778521e-23,EF0220,F,26508,291538,-0.138558554327545,-0.0928904210635636,2654.35074212275,1.41689743350241,3.690905722136,0.1408828043268,130.571980703393,1.99616541039012,2428.04724121094,8.2401876449585,17.5461597442627,0.761292044073343,385.460090637207,21.9177761077881
distance_to_water_km,-0.630511092204901,0.0389755643339568,-16.1770869256043,7.31756204443192e-59,EF0220,F,26508,291538,-0.706903198299456,-0.554118986110346,2654.35074212275,1.41689743350241,3.690905722136,0.1408828043268,130.571980703393,1.99616541039012,2428.04724121094,8.2401876449585,17.5461597442627,0.761292044073343,385.460090637207,21.9177761077881
distance_to_settlement_km,0.0234449916733342,0.065684008482654,0.35693606731577,0.721139667945992,EF0220,F,26508,291538,-0.105295664952668,0.152185648299336,2654.35074212275,1.41689743350241,3.690905722136,0.1408828043268,130.571980703393,1.99616541039012,2428.04724121094,8.2401876449585,17.5461597442627,0.761292044073343,385.460090637207,21.9177761077881
human_modification,-0.0728616540458985,0.0157822697843813,-4.61667776823871,3.89932013499232e-06,EF0220,F,26508,291538,-0.103794902823286,-0.0419284052685112,2654.35074212275,1.41689743350241,3.690905722136,0.1408828043268,130.571980703393,1.99616541039012,2428.04724121094,8.2401876449585,17.5461597442627,0.761292044073343,385.460090637207,21.9177761077881
enerscape,-0.0625900364852489,0.00696182918340219,-8.99045851835475,2.46201136692535e-19,EF0220,F,26508,291538,-0.0762352216847172,-0.0489448512857806,2654.35074212275,1.41689743350241,3.690905722136,0.1408828043268,130.571980703393,1.99616541039012,2428.04724121094,8.2401876449585,17.5461597442627,0.761292044073343,385.460090637207,21.9177761077881
slope,0.0222583634035427,0.00811958816792412,2.74131679380893,0.00611934760595384,EF0220,F,26508,291538,0.00634397059441141,0.038172756212674,2654.35074212275,1.41689743350241,3.690905722136,0.1408828043268,130.571980703393,1.99616541039012,2428.04724121094,8.2401876449585,17.5461597442627,0.761292044073343,385.460090637207,21.9177761077881
evi_mean,0.0827205364947938,0.0251612708094066,3.28761361544062,0.00101040409429817,EF0222,F,11892,130792,0.0334044457083569,0.132036627281231,2463.29717095835,3.59934441951843,8.65395542601258,0.0639842454240016,128.769323703659,1.06230842640591,1320.63537597657,10.5930280685425,24.0281257629395,0.702738657593727,440.420799255372,22.1950777326711
distance_to_water_km,-0.254618573502844,0.0576131831329245,-4.41944984909775,9.89524804019945e-06,EF0222,F,11892,130792,-0.367540412443376,-0.141696734562312,2463.29717095835,3.59934441951843,8.65395542601258,0.0639842454240016,128.769323703659,1.06230842640591,1320.63537597657,10.5930280685425,24.0281257629395,0.702738657593727,440.420799255372,22.1950777326711
distance_to_settlement_km,-0.362789489736879,0.111933835493954,-3.2411065710017,0.00119066662179052,EF0222,F,11892,130792,-0.58217980730503,-0.143399172168728,2463.29717095835,3.59934441951843,8.65395542601258,0.0639842454240016,128.769323703659,1.06230842640591,1320.63537597657,10.5930280685425,24.0281257629395,0.702738657593727,440.420799255372,22.1950777326711
human_modification,-0.0912317987622019,0.0258911969287087,-3.52366091893737,0.000425628555713573,EF0222,F,11892,130792,-0.141978544742471,-0.0404850527819329,2463.29717095835,3.59934441951843,8.65395542601258,0.0639842454240016,128.769323703659,1.06230842640591,1320.63537597657,10.5930280685425,24.0281257629395,0.702738657593727,440.420799255372,22.1950777326711
enerscape,-0.00786030719619057,0.0099336249108216,-0.791282866703335,0.428778944198213,EF0222,F,11892,130792,-0.0273302120214009,0.0116095976290198,2463.29717095835,3.59934441951843,8.65395542601258,0.0639842454240016,128.769323703659,1.06230842640591,1320.63537597657,10.5930280685425,24.0281257629395,0.702738657593727,440.420799255372,22.1950777326711
slope,-0.0248946040195176,0.0120001185612312,-2.07452983839215,0.0380301305544518,EF0222,F,11892,130792,-0.0484148363995307,-0.00137437163950449,2463.29717095835,3.59934441951843,8.65395542601258,0.0639842454240016,128.769323703659,1.06230842640591,1320.63537597657,10.5930280685425,24.0281257629395,0.702738657593727,440.420799255372,22.1950777326711
evi_mean,0.168589626782546,0.0210534216098839,8.00770677120712,1.16867148133961e-15,EF0225,F,19025,209235,0.127324920427173,0.209854333137918,2342.11933406475,3.54530812616299,11.1976083714828,0.0623796853258197,130.472034461146,1.19785883577905,1438.76647949219,24.9690990447998,34.7453651428223,0.166679371148348,588.034950256348,24.0945353838615
distance_to_water_km,-0.840129166017988,0.0893306045976384,-9.40471823516795,5.21697961816965e-21,EF0225,F,19025,209235,-1.01521715102936,-0.665041181006616,2342.11933406475,3.54530812616299,11.1976083714828,0.0623796853258197,130.472034461146,1.19785883577905,1438.76647949219,24.9690990447998,34.7453651428223,0.166679371148348,588.034950256348,24.0945353838615
distance_to_settlement_km,-0.543549877831825,0.142655446471641,-3.81022871033445,0.000138838291035046,EF0225,F,19025,209235,-0.823154552916241,-0.263945202747409,2342.11933406475,3.54530812616299,11.1976083714828,0.0623796853258197,130.472034461146,1.19785883577905,1438.76647949219,24.9690990447998,34.7453651428223,0.166679371148348,588.034950256348,24.0945353838615
human_modification,0.0380588550695517,0.0357807789711995,1.06366759371522,0.287479309804273,EF0225,F,19025,209235,-0.0320714717139992,0.108189181853103,2342.11933406475,3.54530812616299,11.1976083714828,0.0623796853258197,130.472034461146,1.19785883577905,1438.76647949219,24.9690990447998,34.7453651428223,0.166679371148348,588.034950256348,24.0945353838615
enerscape,-0.00502748431651581,0.00993354861278281,-0.506111613532175,0.612778298197799,EF0225,F,19025,209235,-0.0244972395975701,0.0144422709645385,2342.11933406475,3.54530812616299,11.1976083714828,0.0623796853258197,130.472034461146,1.19785883577905,1438.76647949219,24.9690990447998,34.7453651428223,0.166679371148348,588.034950256348,24.0945353838615
slope,-0.047327190619875,0.0141240209414349,-3.35082982502765,0.000805697983290273,EF0225,F,19025,209235,-0.0750102716650873,-0.0196441095746627,2342.11933406475,3.54530812616299,11.1976083714828,0.0623796853258197,130.472034461146,1.19785883577905,1438.76647949219,24.9690990447998,34.7453651428223,0.166679371148348,588.034950256348,24.0945353838615
evi_mean,0.0703546284921335,0.0147707502135792,4.76310461383704,1.90636944524528e-06,EF0224,F,27082,297822,0.0414039580735183,0.0993052989107487,2215.61330310914,2.80923663209332,9.20793125071465,0.0806196730890063,128.613775211719,1.01141800117515,1179.80053710937,13.4709796905518,28.5903835296631,0.292241703718901,406.198017120361,15.8084154129028
distance_to_water_km,-0.409478202542265,0.0395177929071504,-10.3618692345587,3.69666139035293e-25,EF0224,F,27082,297822,-0.48693307664028,-0.33202332844425,2215.61330310914,2.80923663209332,9.20793125071465,0.0806196730890063,128.613775211719,1.01141800117515,1179.80053710937,13.4709796905518,28.5903835296631,0.292241703718901,406.198017120361,15.8084154129028
distance_to_settlement_km,-0.495612061864989,0.103116326603265,-4.80633938572921,1.5371886753427e-06,EF0224,F,27082,297822,-0.697720062007388,-0.29350406172259,2215.61330310914,2.80923663209332,9.20793125071465,0.0806196730890063,128.613775211719,1.01141800117515,1179.80053710937,13.4709796905518,28.5903835296631,0.292241703718901,406.198017120361,15.8084154129028
human_modification,0.0143711454545663,0.0113827044135697,1.2625422687278,0.206753726586192,EF0224,F,27082,297822,-0.00793895519603036,0.0366812461051629,2215.61330310914,2.80923663209332,9.20793125071465,0.0806196730890063,128.613775211719,1.01141800117515,1179.80053710937,13.4709796905518,28.5903835296631,0.292241703718901,406.198017120361,15.8084154129028
enerscape,0.00067328938441486,0.00657836571836871,0.102349035191954,0.918479635173536,EF0224,F,27082,297822,-0.0122203074235878,0.0135668861924175,2215.61330310914,2.80923663209332,9.20793125071465,0.0806196730890063,128.613775211719,1.01141800117515,1179.80053710937,13.4709796905518,28.5903835296631,0.292241703718901,406.198017120361,15.8084154129028
slope,-0.105909474007358,0.00845046809642807,-12.5329712861853,4.92811420734621e-36,EF0224,F,27082,297822,-0.122472391476357,-0.0893465565383586,2215.61330310914,2.80923663209332,9.20793125071465,0.0806196730890063,128.613775211719,1.01141800117515,1179.80053710937,13.4709796905518,28.5903835296631,0.292241703718901,406.198017120361,15.8084154129028
evi_mean,0.132811293696902,0.0196921036253657,6.74439339867304,1.5366766273364e-11,EF0226,F,24327,267517,0.0942147705911853,0.171407816802619,2460.01302480931,3.52318197436132,7.53093524719494,0.0668686658220225,128.750295204012,1.12740865023595,1548.71252441406,11.7958192825317,24.9243965148926,0.702738657593727,439.942848205566,24.2122579799033
distance_to_water_km,-0.353434931329819,0.0423663945534485,-8.34234149625203,7.28337580135823e-17,EF0226,F,24327,267517,-0.436473064654578,-0.27039679800506,2460.01302480931,3.52318197436132,7.53093524719494,0.0668686658220225,128.750295204012,1.12740865023595,1548.71252441406,11.7958192825317,24.9243965148926,0.702738657593727,439.942848205566,24.2122579799033
distance_to_settlement_km,-0.180046303233165,0.073102640174461,-2.46292476993281,0.0137808827746054,EF0226,F,24327,267517,-0.323327477975109,-0.0367651284912217,2460.01302480931,3.52318197436132,7.53093524719494,0.0668686658220225,128.750295204012,1.12740865023595,1548.71252441406,11.7958192825317,24.9243965148926,0.702738657593727,439.942848205566,24.2122579799033
human_modification,-0.0832348893914317,0.0142478001379967,-5.84194672758337,5.15943071015103e-09,EF0226,F,24327,267517,-0.111160577661905,-0.0553092011209582,2460.01302480931,3.52318197436132,7.53093524719494,0.0668686658220225,128.750295204012,1.12740865023595,1548.71252441406,11.7958192825317,24.9243965148926,0.702738657593727,439.942848205566,24.2122579799033
enerscape,-0.0298642274051552,0.00700860998696389,-4.26107708385873,2.03444042339712e-05,EF0226,F,24327,267517,-0.0436011029796044,-0.016127351830706,2460.01302480931,3.52318197436132,7.53093524719494,0.0668686658220225,128.750295204012,1.12740865023595,1548.71252441406,11.7958192825317,24.9243965148926,0.702738657593727,439.942848205566,24.2122579799033
slope,-0.100341207031279,0.0090857962142003,-11.0437439565786,2.35031501313039e-28,EF0226,F,24327,267517,-0.118149367611111,-0.0825330464514462,2460.01302480931,3.52318197436132,7.53093524719494,0.0668686658220225,128.750295204012,1.12740865023595,1548.71252441406,11.7958192825317,24.9243965148926,0.702738657593727,439.942848205566,24.2122579799033
evi_mean,0.122096343625118,0.0162449196265474,7.51597092703299,5.64901069696936e-14,EF0227,F,21223,233403,0.0902563011570849,0.153936386093151,2430.3636693397,4.76719261787908,7.71755455235105,0.0681774448237012,128.762051433448,1.12106738573249,1427.42346191406,11.7556314468384,22.6299953460693,0.666293915361166,347.327125549317,8.78981764661148
distance_to_water_km,-0.250793778815502,0.0483242080132891,-5.18981663903388,2.10501263462249e-07,EF0227,F,21223,233403,-0.345509226521549,-0.156078331109456,2430.3636693397,4.76719261787908,7.71755455235105,0.0681774448237012,128.762051433448,1.12106738573249,1427.42346191406,11.7556314468384,22.6299953460693,0.666293915361166,347.327125549317,8.78981764661148
distance_to_settlement_km,-0.0908085371618758,0.0626522641762746,-1.44940551400317,0.147224369719779,EF0227,F,21223,233403,-0.213606974947374,0.0319899006236225,2430.3636693397,4.76719261787908,7.71755455235105,0.0681774448237012,128.762051433448,1.12106738573249,1427.42346191406,11.7556314468384,22.6299953460693,0.666293915361166,347.327125549317,8.78981764661148
human_modification,-0.127808998517265,0.0212930848265003,-6.00237117161159,1.94456539461026e-09,EF0227,F,21223,233403,-0.169543444777206,-0.0860745522573249,2430.3636693397,4.76719261787908,7.71755455235105,0.0681774448237012,128.762051433448,1.12106738573249,1427.42346191406,11.7556314468384,22.6299953460693,0.666293915361166,347.327125549317,8.78981764661148
enerscape,-0.0132865869310402,0.00735865058903187,-1.80557383045799,0.070984933450122,EF0227,F,21223,233403,-0.0277095420855427,0.00113636822346224,2430.3636693397,4.76719261787908,7.71755455235105,0.0681774448237012,128.762051433448,1.12106738573249,1427.42346191406,11.7556314468384,22.6299953460693,0.666293915361166,347.327125549317,8.78981764661148
slope,-0.087180918127772,0.00860497053909453,-10.1314603846332,4.00620765295132e-24,EF0227,F,21223,233403,-0.104046660384397,-0.0703151758711467,2430.3636693397,4.76719261787908,7.71755455235105,0.0681774448237012,128.762051433448,1.12106738573249,1427.42346191406,11.7556314468384,22.6299953460693,0.666293915361166,347.327125549317,8.78981764661148
evi_mean,0.0717222176659952,0.0208205971367267,3.44477236627763,0.000571540494683404,EF0228,F,13441,147811,0.030913847278011,0.112530588053979,2464.40590994634,4.04267102099123,6.83523586323765,0.0676024715213494,128.83126434557,1.11868265264113,1138.0546875,11.0834074020386,23.4129447937012,0.698747087270021,152.508354187011,9.06599223939702
distance_to_water_km,-0.277974015834424,0.0599807823766368,-4.63438462821215,3.58000824642191e-06,EF0228,F,13441,147811,-0.395536349292632,-0.160411682376216,2464.40590994634,4.04267102099123,6.83523586323765,0.0676024715213494,128.83126434557,1.11868265264113,1138.0546875,11.0834074020386,23.4129447937012,0.698747087270021,152.508354187011,9.06599223939702
distance_to_settlement_km,-0.234594698885924,0.0902792077300084,-2.59854627421532,0.0093619425861924,EF0228,F,13441,147811,-0.411541946036741,-0.0576474517351077,2464.40590994634,4.04267102099123,6.83523586323765,0.0676024715213494,128.83126434557,1.11868265264113,1138.0546875,11.0834074020386,23.4129447937012,0.698747087270021,152.508354187011,9.06599223939702
human_modification,-0.113227755166489,0.0211349048392693,-5.35738183008555,8.44365564217908e-08,EF0228,F,13441,147811,-0.154652168651457,-0.0718033416815208,2464.40590994634,4.04267102099123,6.83523586323765,0.0676024715213494,128.83126434557,1.11868265264113,1138.0546875,11.0834074020386,23.4129447937012,0.698747087270021,152.508354187011,9.06599223939702
enerscape,-0.0159733720862094,0.00921408023883789,-1.73358291572942,0.0829921139178461,EF0228,F,13441,147811,-0.0340329693543317,0.00208622518191285,2464.40590994634,4.04267102099123,6.83523586323765,0.0676024715213494,128.83126434557,1.11868265264113,1138.0546875,11.0834074020386,23.4129447937012,0.698747087270021,152.508354187011,9.06599223939702
slope,-0.069256429901117,0.0109565281030067,-6.32101969255313,2.59842905827483e-10,EF0228,F,13441,147811,-0.0907312249830101,-0.0477816348192239,2464.40590994634,4.04267102099123,6.83523586323765,0.0676024715213494,128.83126434557,1.11868265264113,1138.0546875,11.0834074020386,23.4129447937012,0.698747087270021,152.508354187011,9.06599223939702
evi_mean,0.140775036541289,0.0147477088948639,9.54555297672821,1.35383396765486e-21,EF0229,F,19719,216879,0.111869527107356,0.169680545975222,2379.38605328418,3.71108691960595,14.3071560796248,0.0697407202466736,128.713603609489,1.13509392187651,970.6630859375,13.0923700332642,27.0790271759033,0.51665161922574,392.493553161621,10.7293886954431
distance_to_water_km,-0.617118875417813,0.0612044791138141,-10.0829038062759,6.57536221770916e-24,EF0229,F,19719,216879,-0.737079654480888,-0.497158096354737,2379.38605328418,3.71108691960595,14.3071560796248,0.0697407202466736,128.713603609489,1.13509392187651,970.6630859375,13.0923700332642,27.0790271759033,0.51665161922574,392.493553161621,10.7293886954431
distance_to_settlement_km,0.366080101462548,0.112152618269842,3.26412443249206,0.00109802930145241,EF0229,F,19719,216879,0.146260969653657,0.585899233271439,2379.38605328418,3.71108691960595,14.3071560796248,0.0697407202466736,128.713603609489,1.13509392187651,970.6630859375,13.0923700332642,27.0790271759033,0.51665161922574,392.493553161621,10.7293886954431
human_modification,0.0137377846419554,0.0112633499040936,1.21968905866651,0.222582770858844,EF0229,F,19719,216879,-0.00833838117006806,0.0358139504539788,2379.38605328418,3.71108691960595,14.3071560796248,0.0697407202466736,128.713603609489,1.13509392187651,970.6630859375,13.0923700332642,27.0790271759033,0.51665161922574,392.493553161621,10.7293886954431
enerscape,-0.0235724547375251,0.00767302734567091,-3.07211921391425,0.00212544821008852,EF0229,F,19719,216879,-0.0386115883350401,-0.00853332114001008,2379.38605328418,3.71108691960595,14.3071560796248,0.0697407202466736,128.713603609489,1.13509392187651,970.6630859375,13.0923700332642,27.0790271759033,0.51665161922574,392.493553161621,10.7293886954431
slope,-0.0919947828365372,0.00923083281701018,-9.96603282284705,2.14631295793207e-23,EF0229,F,19719,216879,-0.110087215157877,-0.0739023505151972,2379.38605328418,3.71108691960595,14.3071560796248,0.0697407202466736,128.713603609489,1.13509392187651,970.6630859375,13.0923700332642,27.0790271759033,0.51665161922574,392.493553161621,10.7293886954431
evi_mean,0.0820030910902596,0.0153949223936685,5.32663231378063,1.00050405564035e-07,EF0232,F,15119,166299,0.0518290431986694,0.11217713898185,2603.58426559792,3.50593900793478,5.75924970849118,0.0480577310348523,128.815976907989,0.654291357787612,1149.74755859375,19.5493431091309,20.678186416626,0.0449858307838439,141.936553955078,4.41935491561889
distance_to_water_km,0.143084571483443,0.0952251351068239,1.5025924754313,0.13294416494533,EF0232,F,15119,166299,-0.0435566933259322,0.329725836292817,2603.58426559792,3.50593900793478,5.75924970849118,0.0480577310348523,128.815976907989,0.654291357787612,1149.74755859375,19.5493431091309,20.678186416626,0.0449858307838439,141.936553955078,4.41935491561889
distance_to_settlement_km,0.0109977999945616,0.0610461514808608,0.180155500842828,0.857030491954241,EF0232,F,15119,166299,-0.108652656907926,0.130648256897049,2603.58426559792,3.50593900793478,5.75924970849118,0.0480577310348523,128.815976907989,0.654291357787612,1149.74755859375,19.5493431091309,20.678186416626,0.0449858307838439,141.936553955078,4.41935491561889
human_modification,0.0149519887797018,0.0217204788551375,0.688382096887578,0.491212194939982,EF0232,F,15119,166299,-0.0276201497763676,0.0575241273357713,2603.58426559792,3.50593900793478,5.75924970849118,0.0480577310348523,128.815976907989,0.654291357787612,1149.74755859375,19.5493431091309,20.678186416626,0.0449858307838439,141.936553955078,4.41935491561889
enerscape,0.158852124507145,0.0085305108472526,18.6216426368306,2.14531368607493e-77,EF0232,F,15119,166299,0.14213232324653,0.17557192576776,2603.58426559792,3.50593900793478,5.75924970849118,0.0480577310348523,128.815976907989,0.654291357787612,1149.74755859375,19.5493431091309,20.678186416626,0.0449858307838439,141.936553955078,4.41935491561889
slope,0.0645782525423542,0.00935774674194944,6.90104726310439,5.16205533024544e-12,EF0232,F,15119,166299,0.0462370689281333,0.0829194361565751,2603.58426559792,3.50593900793478,5.75924970849118,0.0480577310348523,128.815976907989,0.654291357787612,1149.74755859375,19.5493431091309,20.678186416626,0.0449858307838439,141.936553955078,4.41935491561889
evi_mean,0.224227018101888,0.0332551878561987,6.74261769536485,1.55558138382513e-11,EF0231,F,13810,151890,0.159046849903738,0.289407186300037,2715.87142634399,3.93396286510915,13.2460781290629,0.0621154353584472,128.192044724287,0.510796051457668,1588.46069335938,16.0682373046875,29.3200206756592,0.0360199697315692,208.280372619629,3.75922060012816
distance_to_water_km,-0.00568084565249231,0.0916071863441255,-0.0620131004913961,0.950552399398147,EF0231,F,13810,151890,-0.185230930886978,0.173869239581994,2715.87142634399,3.93396286510915,13.2460781290629,0.0621154353584472,128.192044724287,0.510796051457668,1588.46069335938,16.0682373046875,29.3200206756592,0.0360199697315692,208.280372619629,3.75922060012816
distance_to_settlement_km,-0.050658306065348,0.183471973739501,-0.276109233649354,0.782464168824114,EF0231,F,13810,151890,-0.41026337459477,0.308946762464074,2715.87142634399,3.93396286510915,13.2460781290629,0.0621154353584472,128.192044724287,0.510796051457668,1588.46069335938,16.0682373046875,29.3200206756592,0.0360199697315692,208.280372619629,3.75922060012816
human_modification,0.072427442204676,0.0430517660215478,1.68233382501487,0.092504125572352,EF0231,F,13810,151890,-0.0119540191975578,0.15680890360691,2715.87142634399,3.93396286510915,13.2460781290629,0.0621154353584472,128.192044724287,0.510796051457668,1588.46069335938,16.0682373046875,29.3200206756592,0.0360199697315692,208.280372619629,3.75922060012816
enerscape,0.0533047715066805,0.00890300496853064,5.98727864300832,2.133810503481e-09,EF0231,F,13810,151890,0.0358548817683604,0.0707546612450005,2715.87142634399,3.93396286510915,13.2460781290629,0.0621154353584472,128.192044724287,0.510796051457668,1588.46069335938,16.0682373046875,29.3200206756592,0.0360199697315692,208.280372619629,3.75922060012816
slope,0.0586672129590985,0.00972786308095199,6.03084279362176,1.63106796926219e-09,EF0231,F,13810,151890,0.0396006013204326,0.0777338245977644,2715.87142634399,3.93396286510915,13.2460781290629,0.0621154353584472,128.192044724287,0.510796051457668,1588.46069335938,16.0682373046875,29.3200206756592,0.0360199697315692,208.280372619629,3.75922060012816
evi_mean,0.148055293946614,0.0393114856656038,3.76620958073222,0.000165744676249713,EF0234,F,13869,152539,0.0710047820420309,0.225105805851198,2421.60811241466,12.9999003345381,31.8980342069707,0.0376851967818591,127.921229338524,0.41272941678815,1111.00695800782,35.1809883117676,59.1086082458496,0.020993884652853,94.7971649169921,3.46074411226437
distance_to_water_km,-0.0810527407927332,0.0706679993568149,-1.14695111691904,0.251401824576982,EF0234,F,13869,152539,-0.21956201953209,0.057456537946624,2421.60811241466,12.9999003345381,31.8980342069707,0.0376851967818591,127.921229338524,0.41272941678815,1111.00695800782,35.1809883117676,59.1086082458496,0.020993884652853,94.7971649169921,3.46074411226437
distance_to_settlement_km,0.0471495715294152,0.142107402399379,0.331788286418084,0.740049129827204,EF0234,F,13869,152539,-0.231380937173368,0.325680080232198,2421.60811241466,12.9999003345381,31.8980342069707,0.0376851967818591,127.921229338524,0.41272941678815,1111.00695800782,35.1809883117676,59.1086082458496,0.020993884652853,94.7971649169921,3.46074411226437
human_modification,-0.0902420398999761,0.0457362969877935,-1.97309458446233,0.0484847871718466,EF0234,F,13869,152539,-0.179885181996051,-0.000598897803900794,2421.60811241466,12.9999003345381,31.8980342069707,0.0376851967818591,127.921229338524,0.41272941678815,1111.00695800782,35.1809883117676,59.1086082458496,0.020993884652853,94.7971649169921,3.46074411226437
enerscape,-0.00911444583705626,0.00892965915159819,-1.02069358777541,0.307399633455396,EF0234,F,13869,152539,-0.0266165777741887,0.0083876861000762,2421.60811241466,12.9999003345381,31.8980342069707,0.0376851967818591,127.921229338524,0.41272941678815,1111.00695800782,35.1809883117676,59.1086082458496,0.020993884652853,94.7971649169921,3.46074411226437
slope,0.000927684537918457,0.00939088958301356,0.0987855867879091,0.921308512590306,EF0234,F,13869,152539,-0.0174784590447881,0.019333828120625,2421.60811241466,12.9999003345381,31.8980342069707,0.0376851967818591,127.921229338524,0.41272941678815,1111.00695800782,35.1809883117676,59.1086082458496,0.020993884652853,94.7971649169921,3.46074411226437
evi_mean,0.0165806589756146,0.016790559781605,0.987498879803859,0.323398131800232,EF0236,F,15555,171055,-0.0163288381963311,0.0494901561475604,2787.9236008839,15.2294920288545,19.4703590947929,0.0554977731370058,127.889060505265,0.417017771753171,1489.54858398438,38.3302192687988,59.2114067077637,0.23435724619776,227.698768615723,8.30452234193217
